id,participant_id,response_time,correct,trial_number,stimuli_number,response,slope,legend,statement_type,statement_truth,attention,time_when,valid_response_time,valid_correct,is_answered,participant_type,is_complete,mean_rt_ms,participant_rt_sd_ms,exclude_low_task_accuracy,exclude_low_phone_dprime,exclude_mean_rt_outlier,exclude_within_participant_rt_outlier
1307,59f71f797086f80001941493,8778,1,0,linechart-real-27-ordered-main_effect-0-30,left,increasing,ordered,main_effect,false,single,2026-03-18T23:21:13Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1308,59f71f797086f80001941493,6815,1,1,linechart-real-24-ordered-interaction-0-1,left,increasing,ordered,interaction,false,single,2026-03-18T23:21:21Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1309,59f71f797086f80001941493,7552,1,2,linechart-real-18-shuffled-interaction-1-13,right,increasing,shuffled,interaction,true,single,2026-03-18T23:21:29Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1310,59f71f797086f80001941493,9219,1,3,linechart-real-19-shuffled-interaction-0-15,left,increasing,shuffled,interaction,false,single,2026-03-18T23:21:39Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1311,59f71f797086f80001941493,8102,1,4,linechart-real-22-shuffled-main_effect-1-29,right,increasing,shuffled,main_effect,true,single,2026-03-18T23:21:48Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1312,59f71f797086f80001941493,7613,1,5,linechart-real-21-ordered-main_effect-1-31,right,increasing,ordered,main_effect,true,single,2026-03-18T23:21:56Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1313,59f71f797086f80001941493,7622,1,6,linechart-real-7-shuffled-interaction-1-16,right,increasing,shuffled,interaction,true,single,2026-03-18T23:22:04Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1314,59f71f797086f80001941493,7565,1,7,linechart-real-8-shuffled-interaction-1-10,right,increasing,shuffled,interaction,true,single,2026-03-18T23:22:13Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1315,59f71f797086f80001941493,6718,1,8,linechart-real-1-ordered-main_effect-0-4,left,increasing,ordered,main_effect,false,single,2026-03-18T23:22:30Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1316,59f71f797086f80001941493,6941,1,9,linechart-real-31-shuffled-main_effect-0-23,left,increasing,shuffled,main_effect,false,single,2026-03-18T23:22:38Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1317,59f71f797086f80001941493,7128,1,10,linechart-real-26-shuffled-main_effect-1-5,right,increasing,shuffled,main_effect,true,single,2026-03-18T23:22:45Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1318,59f71f797086f80001941493,5123,1,11,linechart-real-23-ordered-interaction-1-25,right,increasing,ordered,interaction,true,single,2026-03-18T23:22:51Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1319,59f71f797086f80001941493,9111,1,12,linechart-real-0-shuffled-interaction-0-11,left,increasing,shuffled,interaction,false,single,2026-03-18T23:23:01Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1320,59f71f797086f80001941493,6786,1,13,linechart-real-2-ordered-main_effect-0-0,left,increasing,ordered,main_effect,false,single,2026-03-18T23:23:09Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1321,59f71f797086f80001941493,9726,1,14,linechart-real-14-ordered-main_effect-1-24,right,increasing,ordered,main_effect,true,single,2026-03-18T23:23:19Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1322,59f71f797086f80001941493,6071,1,15,linechart-real-28-shuffled-main_effect-0-9,left,increasing,shuffled,main_effect,false,single,2026-03-18T23:23:26Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1323,59f71f797086f80001941493,6668,1,16,linechart-real-29-ordered-interaction-1-6,right,increasing,ordered,interaction,true,single,2026-03-18T23:23:44Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1324,59f71f797086f80001941493,6357,1,17,linechart-real-13-ordered-main_effect-0-28,left,increasing,ordered,main_effect,false,single,2026-03-18T23:23:51Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1325,59f71f797086f80001941493,6392,1,18,linechart-real-30-ordered-interaction-0-27,left,increasing,ordered,interaction,false,single,2026-03-18T23:23:58Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1326,59f71f797086f80001941493,6313,1,19,linechart-real-12-ordered-interaction-0-2,left,increasing,ordered,interaction,false,single,2026-03-18T23:24:05Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1327,59f71f797086f80001941493,5858,1,20,linechart-real-15-shuffled-main_effect-0-20,left,increasing,shuffled,main_effect,false,single,2026-03-18T23:24:12Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1328,59f71f797086f80001941493,6902,1,21,linechart-real-10-shuffled-interaction-0-17,left,increasing,shuffled,interaction,false,single,2026-03-18T23:24:19Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1329,59f71f797086f80001941493,5986,1,22,linechart-real-9-ordered-interaction-1-7,right,increasing,ordered,interaction,true,single,2026-03-18T23:24:27Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1330,59f71f797086f80001941493,7643,1,23,linechart-real-16-shuffled-main_effect-1-26,right,increasing,shuffled,main_effect,true,single,2026-03-18T23:24:35Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1331,59f71f797086f80001941493,5749,1,24,linechart-real-5-ordered-interaction-0-12,left,increasing,ordered,interaction,false,single,2026-03-18T23:24:50Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1332,59f71f797086f80001941493,7092,1,25,linechart-real-20-ordered-interaction-1-14,right,increasing,ordered,interaction,true,single,2026-03-18T23:24:58Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1333,59f71f797086f80001941493,10410,1,26,linechart-real-17-ordered-main_effect-0-21,left,increasing,ordered,main_effect,false,single,2026-03-18T23:25:09Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,TRUE
1334,59f71f797086f80001941493,9484,1,27,linechart-real-4-shuffled-interaction-1-3,right,increasing,shuffled,interaction,true,single,2026-03-18T23:25:19Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1335,59f71f797086f80001941493,5851,1,28,linechart-real-3-ordered-main_effect-1-19,right,increasing,ordered,main_effect,true,single,2026-03-18T23:25:26Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1336,59f71f797086f80001941493,8973,1,29,linechart-real-25-shuffled-interaction-1-18,right,increasing,shuffled,interaction,true,single,2026-03-18T23:25:36Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1337,59f71f797086f80001941493,6602,1,30,linechart-real-11-shuffled-main_effect-0-8,left,increasing,shuffled,main_effect,false,single,2026-03-18T23:25:43Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1338,59f71f797086f80001941493,7257,1,31,linechart-real-6-shuffled-main_effect-1-22,right,increasing,shuffled,main_effect,true,single,2026-03-18T23:25:51Z,TRUE,TRUE,TRUE,study,TRUE,7325.21875,1303.649708897319,FALSE,FALSE,FALSE,FALSE
1467,5a4ff86beedc32000141f232,23133,0,0,linechart-real-1-ordered-main_effect-1-10,left,increasing,ordered,main_effect,true,dual,2026-03-19T00:14:10Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1468,5a4ff86beedc32000141f232,35586,1,1,linechart-real-21-ordered-interaction-0-28,left,increasing,ordered,interaction,false,dual,2026-03-19T00:14:47Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1469,5a4ff86beedc32000141f232,19378,1,2,linechart-real-13-shuffled-interaction-0-31,left,increasing,shuffled,interaction,false,dual,2026-03-19T00:15:07Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1470,5a4ff86beedc32000141f232,33877,1,3,linechart-real-9-shuffled-main_effect-0-0,left,increasing,shuffled,main_effect,false,dual,2026-03-19T00:15:42Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1471,5a4ff86beedc32000141f232,31513,0,4,linechart-real-27-shuffled-main_effect-0-3,right,increasing,shuffled,main_effect,false,dual,2026-03-19T00:16:14Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1472,5a4ff86beedc32000141f232,12440,0,5,linechart-real-23-shuffled-main_effect-0-29,right,increasing,shuffled,main_effect,false,dual,2026-03-19T00:16:28Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1473,5a4ff86beedc32000141f232,33495,0,6,linechart-real-25-ordered-main_effect-0-26,right,increasing,ordered,main_effect,false,dual,2026-03-19T00:17:03Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1474,5a4ff86beedc32000141f232,42524,1,7,linechart-real-6-ordered-main_effect-0-7,left,increasing,ordered,main_effect,false,dual,2026-03-19T00:17:47Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1475,5a4ff86beedc32000141f232,48778,1,8,linechart-real-22-ordered-interaction-1-17,right,increasing,ordered,interaction,true,dual,2026-03-19T00:18:58Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,TRUE
1476,5a4ff86beedc32000141f232,21626,1,9,linechart-real-26-ordered-interaction-1-8,right,increasing,ordered,interaction,true,dual,2026-03-19T00:19:20Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1478,5a4ff86beedc32000141f232,17707,1,10,linechart-real-11-ordered-interaction-0-2,left,increasing,ordered,interaction,false,dual,2026-03-19T00:19:39Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1486,5a4ff86beedc32000141f232,24994,1,11,linechart-real-7-ordered-interaction-1-16,right,increasing,ordered,interaction,true,dual,2026-03-19T00:20:04Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1499,5a4ff86beedc32000141f232,33206,1,12,linechart-real-8-shuffled-interaction-1-1,right,increasing,shuffled,interaction,true,dual,2026-03-19T00:20:38Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1505,5a4ff86beedc32000141f232,13405,0,13,linechart-real-12-ordered-main_effect-1-25,left,increasing,ordered,main_effect,true,dual,2026-03-19T00:20:52Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1513,5a4ff86beedc32000141f232,25647,1,14,linechart-real-31-shuffled-main_effect-0-4,left,increasing,shuffled,main_effect,false,dual,2026-03-19T00:21:20Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1514,5a4ff86beedc32000141f232,47682,1,15,linechart-real-14-shuffled-interaction-0-11,left,increasing,shuffled,interaction,false,dual,2026-03-19T00:22:08Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1515,5a4ff86beedc32000141f232,20146,1,16,linechart-real-15-shuffled-interaction-1-23,right,increasing,shuffled,interaction,true,dual,2026-03-19T00:22:37Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1516,5a4ff86beedc32000141f232,31473,1,17,linechart-real-17-shuffled-interaction-0-6,left,increasing,shuffled,interaction,false,dual,2026-03-19T00:23:10Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1517,5a4ff86beedc32000141f232,33021,1,18,linechart-real-0-shuffled-main_effect-0-19,left,increasing,shuffled,main_effect,false,dual,2026-03-19T00:23:43Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1518,5a4ff86beedc32000141f232,15659,1,19,linechart-real-10-ordered-main_effect-0-27,left,increasing,ordered,main_effect,false,dual,2026-03-19T00:24:00Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1521,5a4ff86beedc32000141f232,40446,0,20,linechart-real-3-shuffled-main_effect-1-20,left,increasing,shuffled,main_effect,true,dual,2026-03-19T00:24:41Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1524,5a4ff86beedc32000141f232,24415,1,21,linechart-real-28-shuffled-main_effect-1-30,right,increasing,shuffled,main_effect,true,dual,2026-03-19T00:25:07Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1526,5a4ff86beedc32000141f232,13312,1,22,linechart-real-18-ordered-main_effect-1-12,right,increasing,ordered,main_effect,true,dual,2026-03-19T00:25:21Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1528,5a4ff86beedc32000141f232,23751,1,23,linechart-real-5-ordered-main_effect-0-14,left,increasing,ordered,main_effect,false,dual,2026-03-19T00:25:45Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1531,5a4ff86beedc32000141f232,21563,1,24,linechart-real-2-shuffled-interaction-0-13,left,increasing,shuffled,interaction,false,dual,2026-03-19T00:26:17Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1533,5a4ff86beedc32000141f232,16490,1,25,linechart-real-30-shuffled-interaction-1-24,right,increasing,shuffled,interaction,true,dual,2026-03-19T00:26:35Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1534,5a4ff86beedc32000141f232,4544,0,26,linechart-real-19-ordered-interaction-0-9,right,increasing,ordered,interaction,false,dual,2026-03-19T00:26:40Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1536,5a4ff86beedc32000141f232,5297,1,27,linechart-real-29-ordered-main_effect-1-15,right,increasing,ordered,main_effect,true,dual,2026-03-19T00:26:47Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1538,5a4ff86beedc32000141f232,12655,1,28,linechart-real-24-shuffled-main_effect-1-21,right,increasing,shuffled,main_effect,true,dual,2026-03-19T00:27:00Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1539,5a4ff86beedc32000141f232,15931,1,29,linechart-real-16-ordered-interaction-1-18,right,increasing,ordered,interaction,true,dual,2026-03-19T00:27:17Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1541,5a4ff86beedc32000141f232,3219,0,30,linechart-real-4-ordered-interaction-1-22,left,increasing,ordered,interaction,true,dual,2026-03-19T00:27:21Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
1542,5a4ff86beedc32000141f232,6327,1,31,linechart-real-20-shuffled-interaction-1-5,right,increasing,shuffled,interaction,true,dual,2026-03-19T00:27:29Z,TRUE,TRUE,TRUE,study,TRUE,23538.75,12216.417826684263,FALSE,FALSE,FALSE,FALSE
89,5aa485b11eda41000136c94b,8912,1,0,linechart-real-25-shuffled-main_effect-1-30,right,increasing,shuffled,main_effect,true,single,2026-03-18T15:05:33Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
90,5aa485b11eda41000136c94b,9412,1,1,linechart-real-27-ordered-interaction-0-4,left,increasing,ordered,interaction,false,single,2026-03-18T15:05:43Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
91,5aa485b11eda41000136c94b,7340,1,2,linechart-real-0-ordered-main_effect-1-11,right,increasing,ordered,main_effect,true,single,2026-03-18T15:05:51Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
92,5aa485b11eda41000136c94b,12204,1,3,linechart-real-13-shuffled-interaction-1-14,right,increasing,shuffled,interaction,true,single,2026-03-18T15:06:04Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
93,5aa485b11eda41000136c94b,6233,1,4,linechart-real-4-ordered-main_effect-1-8,right,increasing,ordered,main_effect,true,single,2026-03-18T15:06:11Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
94,5aa485b11eda41000136c94b,6458,1,5,linechart-real-24-shuffled-interaction-1-23,right,increasing,shuffled,interaction,true,single,2026-03-18T15:06:18Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
95,5aa485b11eda41000136c94b,6877,1,6,linechart-real-5-ordered-main_effect-0-12,left,increasing,ordered,main_effect,false,single,2026-03-18T15:06:26Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
96,5aa485b11eda41000136c94b,6371,1,7,linechart-real-30-ordered-main_effect-0-28,left,increasing,ordered,main_effect,false,single,2026-03-18T15:06:33Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
97,5aa485b11eda41000136c94b,8472,1,8,linechart-real-12-shuffled-main_effect-0-3,left,increasing,shuffled,main_effect,false,single,2026-03-18T15:06:46Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
98,5aa485b11eda41000136c94b,11621,1,9,linechart-real-11-shuffled-main_effect-1-16,right,increasing,shuffled,main_effect,true,single,2026-03-18T15:06:59Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
99,5aa485b11eda41000136c94b,10054,1,10,linechart-real-7-shuffled-interaction-1-22,right,increasing,shuffled,interaction,true,single,2026-03-18T15:07:09Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
100,5aa485b11eda41000136c94b,10169,1,11,linechart-real-28-shuffled-interaction-1-26,right,increasing,shuffled,interaction,true,single,2026-03-18T15:07:20Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
101,5aa485b11eda41000136c94b,6337,1,12,linechart-real-22-shuffled-interaction-0-10,left,increasing,shuffled,interaction,false,single,2026-03-18T15:07:27Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
102,5aa485b11eda41000136c94b,7079,1,13,linechart-real-31-ordered-interaction-0-18,left,increasing,ordered,interaction,false,single,2026-03-18T15:07:35Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
103,5aa485b11eda41000136c94b,11679,1,14,linechart-real-17-shuffled-main_effect-1-2,right,increasing,shuffled,main_effect,true,single,2026-03-18T15:07:47Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
104,5aa485b11eda41000136c94b,6047,1,15,linechart-real-21-ordered-main_effect-0-1,left,increasing,ordered,main_effect,false,single,2026-03-18T15:07:54Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
106,5aa485b11eda41000136c94b,6769,1,16,linechart-real-1-ordered-interaction-1-0,right,increasing,ordered,interaction,true,single,2026-03-18T15:08:06Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
108,5aa485b11eda41000136c94b,6786,1,17,linechart-real-2-shuffled-interaction-0-6,left,increasing,shuffled,interaction,false,single,2026-03-18T15:08:14Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
111,5aa485b11eda41000136c94b,6142,1,18,linechart-real-14-shuffled-main_effect-0-17,left,increasing,shuffled,main_effect,false,single,2026-03-18T15:08:20Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
115,5aa485b11eda41000136c94b,9708,1,19,linechart-real-9-shuffled-interaction-0-25,left,increasing,shuffled,interaction,false,single,2026-03-18T15:08:31Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
120,5aa485b11eda41000136c94b,11977,1,20,linechart-real-18-ordered-main_effect-1-13,right,increasing,ordered,main_effect,true,single,2026-03-18T15:08:43Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
125,5aa485b11eda41000136c94b,13482,1,21,linechart-real-19-ordered-main_effect-0-15,left,increasing,ordered,main_effect,false,single,2026-03-18T15:08:57Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
129,5aa485b11eda41000136c94b,17099,1,22,linechart-real-8-shuffled-main_effect-1-27,right,increasing,shuffled,main_effect,true,single,2026-03-18T15:09:15Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,TRUE
132,5aa485b11eda41000136c94b,7467,1,23,linechart-real-20-ordered-main_effect-1-5,right,increasing,ordered,main_effect,true,single,2026-03-18T15:09:23Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
137,5aa485b11eda41000136c94b,13252,1,24,linechart-real-6-ordered-interaction-0-19,left,increasing,ordered,interaction,false,single,2026-03-18T15:09:41Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
140,5aa485b11eda41000136c94b,6438,1,25,linechart-real-10-ordered-interaction-0-20,left,increasing,ordered,interaction,false,single,2026-03-18T15:09:48Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
147,5aa485b11eda41000136c94b,16524,1,26,linechart-real-26-shuffled-interaction-0-7,left,increasing,shuffled,interaction,false,single,2026-03-18T15:10:05Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,TRUE
151,5aa485b11eda41000136c94b,5869,1,27,linechart-real-16-shuffled-main_effect-0-9,left,increasing,shuffled,main_effect,false,single,2026-03-18T15:10:12Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
154,5aa485b11eda41000136c94b,6659,1,28,linechart-real-15-ordered-interaction-1-21,right,increasing,ordered,interaction,true,single,2026-03-18T15:10:19Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
157,5aa485b11eda41000136c94b,10038,1,29,linechart-real-29-shuffled-main_effect-0-24,left,increasing,shuffled,main_effect,false,single,2026-03-18T15:10:30Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
159,5aa485b11eda41000136c94b,4789,1,30,linechart-real-23-ordered-interaction-1-31,right,increasing,ordered,interaction,true,single,2026-03-18T15:10:35Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
161,5aa485b11eda41000136c94b,7077,1,31,linechart-real-3-ordered-interaction-1-29,right,increasing,ordered,interaction,true,single,2026-03-18T15:10:43Z,TRUE,TRUE,TRUE,study,TRUE,8916.90625,3158.746845837556,FALSE,FALSE,FALSE,FALSE
785,5cd3ff1ac99584000199dd15,5620,1,0,linechart-real-11-ordered-main_effect-1-1,right,increasing,ordered,main_effect,true,dual,2026-03-18T21:26:23Z,TRUE,TRUE,TRUE,study,FALSE,17916.7,8196.221054038664,FALSE,FALSE,FALSE,FALSE
849,5cd3ff1ac99584000199dd15,11907,1,0,linechart-real-30-ordered-main_effect-0-7,left,increasing,ordered,main_effect,false,dual,2026-03-18T21:34:15Z,TRUE,TRUE,TRUE,study,FALSE,17916.7,8196.221054038664,FALSE,FALSE,FALSE,FALSE
786,5cd3ff1ac99584000199dd15,35684,1,1,linechart-real-28-shuffled-interaction-1-23,right,increasing,shuffled,interaction,true,dual,2026-03-18T21:26:59Z,TRUE,TRUE,TRUE,study,FALSE,17916.7,8196.221054038664,FALSE,FALSE,FALSE,TRUE
855,5cd3ff1ac99584000199dd15,13300,1,1,linechart-real-27-ordered-interaction-0-2,left,increasing,ordered,interaction,false,dual,2026-03-18T21:34:29Z,TRUE,TRUE,TRUE,study,FALSE,17916.7,8196.221054038664,FALSE,FALSE,FALSE,FALSE
787,5cd3ff1ac99584000199dd15,17164,1,2,linechart-real-18-ordered-main_effect-1-5,right,increasing,ordered,main_effect,true,dual,2026-03-18T21:27:17Z,TRUE,TRUE,TRUE,study,FALSE,17916.7,8196.221054038664,FALSE,FALSE,FALSE,FALSE
860,5cd3ff1ac99584000199dd15,14055,1,2,linechart-real-28-ordered-main_effect-1-28,right,increasing,ordered,main_effect,true,dual,2026-03-18T21:34:44Z,TRUE,TRUE,TRUE,study,FALSE,17916.7,8196.221054038664,FALSE,FALSE,FALSE,FALSE
