id,participant_id,response_time,correct,trial_number,stimuli_number,response,heatmap_condition,legend_condition,label_condition,attention,time_when
28705,5eb59571d84b730b01d4b2ca,1047,1,34,left-9,right,left-dark,light-up,greater-up,single,2026-03-05 17:41:50.4860000
28706,60ca13ec0bc197cf1fdef3d7,1183,1,13,right-4,left,right-dark,dark-up,fewer-up,single,2026-03-05 17:41:52.2720000
28707,5eb59571d84b730b01d4b2ca,952,1,35,left-0,right,left-dark,light-up,greater-up,single,2026-03-05 17:41:52.6700000
28708,60ca13ec0bc197cf1fdef3d7,1225,1,14,right-0,right,right-dark,light-up,fewer-up,single,2026-03-05 17:41:54.8740000
28709,5eb59571d84b730b01d4b2ca,1095,1,36,right-7,left,right-dark,dark-up,fewer-up,single,2026-03-05 17:41:54.9200000
28710,60ca13ec0bc197cf1fdef3d7,1067,1,15,left-6,right,left-dark,light-up,greater-up,single,2026-03-05 17:41:57.1500000
28711,5eb59571d84b730b01d4b2ca,1022,0,37,right-8,right,right-dark,light-up,greater-up,single,2026-03-05 17:41:57.5180000
28712,60ca13ec0bc197cf1fdef3d7,1267,1,16,right-7,left,right-dark,light-up,greater-up,single,2026-03-05 17:41:59.6020000
28713,5eb59571d84b730b01d4b2ca,1116,1,38,right-7,left,right-dark,light-up,greater-up,single,2026-03-05 17:41:59.8760000
28714,5eb59571d84b730b01d4b2ca,501,1,39,right-3,right,right-dark,dark-up,greater-up,single,2026-03-05 17:42:01.4700000
28715,60ca13ec0bc197cf1fdef3d7,727,1,17,left-5,right,left-dark,light-up,greater-up,single,2026-03-05 17:42:01.7940000
28716,60ca13ec0bc197cf1fdef3d7,861,1,18,right-1,left,right-dark,light-up,greater-up,single,2026-03-05 17:42:04.1540000
28717,60ca13ec0bc197cf1fdef3d7,1301,0,19,right-2,right,right-dark,dark-up,fewer-up,single,2026-03-05 17:42:06.4760000
28718,60ca13ec0bc197cf1fdef3d7,1274,1,20,left-1,left,left-dark,dark-up,greater-up,single,2026-03-05 17:42:12.5700000
28719,60ca13ec0bc197cf1fdef3d7,846,1,21,right-2,left,right-dark,light-up,greater-up,single,2026-03-05 17:42:14.9180000
28720,60ca13ec0bc197cf1fdef3d7,973,0,22,left-1,left,left-dark,dark-up,fewer-up,single,2026-03-05 17:42:17.3210000
28721,60ca13ec0bc197cf1fdef3d7,793,0,23,right-5,left,right-dark,light-up,fewer-up,single,2026-03-05 17:42:19.3950000
28722,60ca13ec0bc197cf1fdef3d7,NULL,0,24,left-7,none,left-dark,light-up,fewer-up,single,2026-03-05 17:42:21.9140000
28723,5eb59571d84b730b01d4b2ca,701,1,40,right-8,right,right-dark,light-up,fewer-up,single,2026-03-05 17:42:21.7950000
28724,5eb59571d84b730b01d4b2ca,1008,1,41,left-0,left,left-dark,light-up,fewer-up,single,2026-03-05 17:42:24.0060000
28725,60ca13ec0bc197cf1fdef3d7,941,1,25,left-3,left,left-dark,dark-up,greater-up,single,2026-03-05 17:42:24.7740000
28726,5eb59571d84b730b01d4b2ca,1176,1,42,right-7,right,right-dark,dark-up,greater-up,single,2026-03-05 17:42:26.3550000
28727,60ca13ec0bc197cf1fdef3d7,1677,1,26,left-9,right,left-dark,dark-up,fewer-up,single,2026-03-05 17:42:27.6410000
28728,5eb59571d84b730b01d4b2ca,994,1,43,left-3,right,left-dark,light-up,greater-up,single,2026-03-05 17:42:28.6320000
28729,662fb42cc3458e96dee33181,837,1,0,right-2,left,right-dark,light-up,greater-up,single,2026-03-05 17:42:29.6750000
28730,68097549e4347f7fdce7ffd5,1208,0,0,left-1,left,left-dark,light-up,greater-up,dual,2026-03-05 17:42:29.4430000
28731,60ca13ec0bc197cf1fdef3d7,793,1,27,left-9,left,left-dark,dark-up,greater-up,single,2026-03-05 17:42:29.5100000
28732,5eb59571d84b730b01d4b2ca,997,1,44,right-9,right,right-dark,light-up,fewer-up,single,2026-03-05 17:42:30.9600000
28733,662fb42cc3458e96dee33181,742,1,1,right-8,left,right-dark,light-up,greater-up,single,2026-03-05 17:42:31.8560000
28734,60ca13ec0bc197cf1fdef3d7,847,1,28,left-1,left,left-dark,light-up,fewer-up,single,2026-03-05 17:42:31.5990000
28735,68097549e4347f7fdce7ffd5,1732,0,1,right-4,right,right-dark,dark-up,fewer-up,dual,2026-03-05 17:42:32.2970000
28736,5eb59571d84b730b01d4b2ca,767,1,45,right-0,right,right-dark,dark-up,greater-up,single,2026-03-05 17:42:32.9660000
28737,60ca13ec0bc197cf1fdef3d7,932,1,29,left-9,right,left-dark,light-up,greater-up,single,2026-03-05 17:42:33.7230000
28738,662fb42cc3458e96dee33181,1215,1,2,left-9,left,left-dark,light-up,fewer-up,single,2026-03-05 17:42:34.4090000
28739,68097549e4347f7fdce7ffd5,NULL,0,2,left-6,none,left-dark,light-up,fewer-up,dual,2026-03-05 17:42:34.7650000
28740,5eb59571d84b730b01d4b2ca,1003,0,46,left-6,left,left-dark,dark-up,fewer-up,single,2026-03-05 17:42:35.2020000
28741,60ca13ec0bc197cf1fdef3d7,952,1,30,right-4,right,right-dark,light-up,fewer-up,single,2026-03-05 17:42:35.7440000
28742,662fb42cc3458e96dee33181,833,1,3,left-6,left,left-dark,dark-up,greater-up,single,2026-03-05 17:42:36.6410000
28743,68097549e4347f7fdce7ffd5,1475,0,3,right-1,right,right-dark,dark-up,fewer-up,dual,2026-03-05 17:42:37.8830000
28744,5eb59571d84b730b01d4b2ca,1096,0,47,left-9,right,left-dark,light-up,fewer-up,single,2026-03-05 17:42:37.5170000
28745,60ca13ec0bc197cf1fdef3d7,1363,1,31,left-2,right,left-dark,dark-up,fewer-up,single,2026-03-05 17:42:38.3980000
28746,662fb42cc3458e96dee33181,1064,1,4,right-2,right,right-dark,light-up,fewer-up,single,2026-03-05 17:42:38.8730000
28747,68097549e4347f7fdce7ffd5,1234,1,4,right-9,right,right-dark,dark-up,greater-up,dual,2026-03-05 17:42:40.2940000
28748,5eb59571d84b730b01d4b2ca,1102,0,48,right-8,right,right-dark,dark-up,fewer-up,single,2026-03-05 17:42:39.9870000
28749,662fb42cc3458e96dee33181,970,1,5,left-0,right,left-dark,dark-up,fewer-up,single,2026-03-05 17:42:41.4130000
28750,60ca13ec0bc197cf1fdef3d7,1394,1,32,left-6,right,left-dark,dark-up,fewer-up,single,2026-03-05 17:42:41.2080000
28751,66e0585aeee549c122da5983,NULL,0,0,right-7,none,right-dark,light-up,greater-up,single,2026-03-05 17:42:40.9820000
28752,68097549e4347f7fdce7ffd5,755,0,5,left-4,left,left-dark,light-up,greater-up,dual,2026-03-05 17:42:42.1700000
28753,5eb59571d84b730b01d4b2ca,904,1,49,right-0,right,right-dark,light-up,fewer-up,single,2026-03-05 17:42:42.1420000
28754,662fb42cc3458e96dee33181,805,1,6,right-9,left,right-dark,light-up,greater-up,single,2026-03-05 17:42:43.5850000
28755,60ca13ec0bc197cf1fdef3d7,1111,1,33,right-9,left,right-dark,dark-up,fewer-up,single,2026-03-05 17:42:43.4210000
28756,5eb59571d84b730b01d4b2ca,737,0,50,left-7,left,left-dark,light-up,greater-up,single,2026-03-05 17:42:44.1920000
28757,66e0585aeee549c122da5983,1617,1,1,right-6,right,right-dark,dark-up,greater-up,single,2026-03-05 17:42:44.4180000
28758,662fb42cc3458e96dee33181,820,1,7,left-4,left,left-dark,dark-up,greater-up,single,2026-03-05 17:42:45.6800000
28759,68097549e4347f7fdce7ffd5,1736,1,6,right-0,right,right-dark,light-up,fewer-up,dual,2026-03-05 17:42:45.3410000
28760,60ca13ec0bc197cf1fdef3d7,935,1,34,right-1,right,right-dark,dark-up,greater-up,single,2026-03-05 17:42:45.7360000
28761,66e0585aeee549c122da5983,511,0,2,left-4,right,left-dark,dark-up,greater-up,single,2026-03-05 17:42:46.0660000
28762,5eb59571d84b730b01d4b2ca,873,1,51,right-5,right,right-dark,light-up,fewer-up,single,2026-03-05 17:42:46.2850000
28763,68097549e4347f7fdce7ffd5,710,1,7,right-7,right,right-dark,dark-up,greater-up,dual,2026-03-05 17:42:47.3260000
28764,662fb42cc3458e96dee33181,884,1,8,right-7,left,right-dark,light-up,greater-up,single,2026-03-05 17:42:48.0470000
28765,60ca13ec0bc197cf1fdef3d7,846,1,35,left-4,right,left-dark,light-up,greater-up,single,2026-03-05 17:42:48.0060000
28766,66e0585aeee549c122da5983,459,0,3,left-0,right,left-dark,dark-up,greater-up,single,2026-03-05 17:42:47.9890000
28767,5eb59571d84b730b01d4b2ca,1360,1,52,right-4,right,right-dark,light-up,fewer-up,single,2026-03-05 17:42:48.7520000
28768,68097549e4347f7fdce7ffd5,1209,0,8,left-8,left,left-dark,dark-up,fewer-up,dual,2026-03-05 17:42:49.8300000
28769,662fb42cc3458e96dee33181,927,1,9,left-7,left,left-dark,dark-up,greater-up,single,2026-03-05 17:42:50.2200000
28770,60ca13ec0bc197cf1fdef3d7,808,1,36,right-4,left,right-dark,light-up,greater-up,single,2026-03-05 17:42:49.8820000
28771,66e0585aeee549c122da5983,549,1,4,left-8,left,left-dark,light-up,fewer-up,single,2026-03-05 17:42:49.6810000
28772,5eb59571d84b730b01d4b2ca,1059,0,53,left-2,right,left-dark,dark-up,greater-up,single,2026-03-05 17:42:50.9300000
28773,662fb42cc3458e96dee33181,971,1,10,right-2,left,right-dark,dark-up,fewer-up,single,2026-03-05 17:42:52.3710000
28774,66e0585aeee549c122da5983,479,0,5,right-0,left,right-dark,dark-up,greater-up,single,2026-03-05 17:42:51.5260000
28775,60ca13ec0bc197cf1fdef3d7,1272,1,37,right-7,right,right-dark,light-up,fewer-up,single,2026-03-05 17:42:52.1690000
28776,68097549e4347f7fdce7ffd5,1681,1,9,left-2,left,left-dark,dark-up,greater-up,dual,2026-03-05 17:42:52.9870000
28777,5eb59571d84b730b01d4b2ca,988,1,54,right-9,right,right-dark,dark-up,greater-up,single,2026-03-05 17:42:52.9370000
28778,662fb42cc3458e96dee33181,834,1,11,right-8,right,right-dark,dark-up,greater-up,single,2026-03-05 17:42:54.3560000
28779,66e0585aeee549c122da5983,1061,1,6,left-1,right,left-dark,dark-up,fewer-up,single,2026-03-05 17:42:53.7840000
28780,60ca13ec0bc197cf1fdef3d7,1125,1,38,left-6,left,left-dark,light-up,fewer-up,single,2026-03-05 17:42:54.5000000
28781,68097549e4347f7fdce7ffd5,1027,0,10,right-6,right,right-dark,dark-up,fewer-up,dual,2026-03-05 17:42:55.4840000
28782,5eb59571d84b730b01d4b2ca,920,0,55,right-4,left,right-dark,dark-up,greater-up,single,2026-03-05 17:42:55.2070000
28783,66e0585aeee549c122da5983,787,1,7,right-1,right,right-dark,light-up,fewer-up,single,2026-03-05 17:42:55.8230000
28784,662fb42cc3458e96dee33181,1400,1,12,left-0,right,left-dark,light-up,greater-up,single,2026-03-05 17:42:57.0650000
28785,60ca13ec0bc197cf1fdef3d7,1183,1,39,left-5,left,left-dark,light-up,fewer-up,single,2026-03-05 17:42:56.8920000
28786,5eb59571d84b730b01d4b2ca,618,0,56,left-7,right,left-dark,light-up,fewer-up,single,2026-03-05 17:42:57.1690000
28787,66e0585aeee549c122da5983,908,0,8,right-0,right,right-dark,light-up,greater-up,single,2026-03-05 17:42:57.7720000
28788,68097549e4347f7fdce7ffd5,1450,0,11,left-6,left,left-dark,light-up,greater-up,dual,2026-03-05 17:42:58.3680000
28789,662fb42cc3458e96dee33181,831,1,13,right-4,left,right-dark,light-up,greater-up,single,2026-03-05 17:42:59.2330000
28790,5eb59571d84b730b01d4b2ca,596,0,57,right-9,right,right-dark,light-up,greater-up,single,2026-03-05 17:42:59.0260000
28791,66e0585aeee549c122da5983,933,0,9,right-4,right,right-dark,dark-up,fewer-up,single,2026-03-05 17:42:59.9600000
28792,662fb42cc3458e96dee33181,734,1,14,left-9,left,left-dark,dark-up,greater-up,single,2026-03-05 17:43:01.4040000
28793,60ca13ec0bc197cf1fdef3d7,908,1,40,left-6,left,left-dark,dark-up,greater-up,single,2026-03-05 17:43:01.3480000
28794,68097549e4347f7fdce7ffd5,1566,0,12,left-5,left,left-dark,dark-up,fewer-up,dual,2026-03-05 17:43:01.3660000
28795,5eb59571d84b730b01d4b2ca,774,0,58,left-2,left,left-dark,dark-up,fewer-up,single,2026-03-05 17:43:00.8660000
28796,5eb59571d84b730b01d4b2ca,536,0,59,right-5,right,right-dark,dark-up,fewer-up,single,2026-03-05 17:43:02.5800000
28797,662fb42cc3458e96dee33181,980,1,15,right-0,left,right-dark,dark-up,fewer-up,single,2026-03-05 17:43:03.5390000
28798,66e0585aeee549c122da5983,1523,1,10,left-6,left,left-dark,dark-up,greater-up,single,2026-03-05 17:43:02.9130000
28799,60ca13ec0bc197cf1fdef3d7,1245,1,41,right-2,right,right-dark,light-up,fewer-up,single,2026-03-05 17:43:03.7530000
28800,68097549e4347f7fdce7ffd5,1547,0,13,left-2,left,left-dark,dark-up,fewer-up,dual,2026-03-05 17:43:04.3530000
28801,662fb42cc3458e96dee33181,934,1,16,right-3,left,right-dark,dark-up,fewer-up,single,2026-03-05 17:43:05.7670000
28802,66e0585aeee549c122da5983,710,0,11,left-5,right,left-dark,light-up,fewer-up,single,2026-03-05 17:43:05.1200000
28803,60ca13ec0bc197cf1fdef3d7,853,1,42,right-1,right,right-dark,light-up,fewer-up,single,2026-03-05 17:43:05.6290000
28804,68097549e4347f7fdce7ffd5,444,0,14,left-9,right,left-dark,dark-up,greater-up,dual,2026-03-05 17:43:05.9920000
28805,662fb42cc3458e96dee33181,824,1,17,left-6,right,left-dark,dark-up,fewer-up,single,2026-03-05 17:43:07.7680000
28806,60ca13ec0bc197cf1fdef3d7,740,1,43,left-5,left,left-dark,dark-up,greater-up,single,2026-03-05 17:43:07.3870000
28807,66e0585aeee549c122da5983,765,0,12,left-6,left,left-dark,light-up,greater-up,single,2026-03-05 17:43:07.1990000
28808,68097549e4347f7fdce7ffd5,NULL,0,15,left-3,none,left-dark,dark-up,greater-up,dual,2026-03-05 17:43:08.5380000
28809,60ca13ec0bc197cf1fdef3d7,826,1,44,left-4,right,left-dark,dark-up,fewer-up,single,2026-03-05 17:43:09.4330000
28810,662fb42cc3458e96dee33181,790,1,18,left-6,right,left-dark,light-up,greater-up,single,2026-03-05 17:43:09.8900000
28811,66e0585aeee549c122da5983,374,0,13,left-9,left,left-dark,dark-up,fewer-up,single,2026-03-05 17:43:09.0710000
28812,68097549e4347f7fdce7ffd5,957,0,16,right-0,left,right-dark,dark-up,greater-up,dual,2026-03-05 17:43:11.0280000
28813,60ca13ec0bc197cf1fdef3d7,670,1,45,right-9,left,right-dark,light-up,greater-up,single,2026-03-05 17:43:11.2790000
28814,662fb42cc3458e96dee33181,878,1,19,right-7,left,right-dark,dark-up,fewer-up,single,2026-03-05 17:43:12.2590000
28815,66e0585aeee549c122da5983,803,0,14,right-5,right,right-dark,light-up,greater-up,single,2026-03-05 17:43:11.4180000
28816,68097549e4347f7fdce7ffd5,418,0,17,right-3,right,right-dark,dark-up,fewer-up,dual,2026-03-05 17:43:12.9850000
28817,60ca13ec0bc197cf1fdef3d7,631,1,46,left-8,left,left-dark,dark-up,greater-up,single,2026-03-05 17:43:13.2550000
28818,66e0585aeee549c122da5983,846,1,15,left-9,left,left-dark,dark-up,greater-up,single,2026-03-05 17:43:13.7550000
28819,60ca13ec0bc197cf1fdef3d7,989,1,47,left-3,right,left-dark,dark-up,fewer-up,single,2026-03-05 17:43:15.4350000
28820,68097549e4347f7fdce7ffd5,1483,0,18,left-0,left,left-dark,dark-up,fewer-up,dual,2026-03-05 17:43:15.6860000
28821,66e0585aeee549c122da5983,NULL,0,16,right-1,none,right-dark,dark-up,fewer-up,single,2026-03-05 17:43:16.4850000
28822,60ca13ec0bc197cf1fdef3d7,967,1,48,right-3,left,right-dark,dark-up,fewer-up,single,2026-03-05 17:43:17.8680000
28823,68097549e4347f7fdce7ffd5,1207,1,19,left-0,left,left-dark,light-up,fewer-up,dual,2026-03-05 17:43:18.3600000
28824,662fb42cc3458e96dee33181,835,1,20,right-1,right,right-dark,dark-up,greater-up,single,2026-03-05 17:43:19.4200000
28825,66e0585aeee549c122da5983,603,0,17,right-3,right,right-dark,light-up,greater-up,single,2026-03-05 17:43:18.8380000
28826,60ca13ec0bc197cf1fdef3d7,712,1,49,left-7,left,left-dark,dark-up,greater-up,single,2026-03-05 17:43:19.9810000
28827,662fb42cc3458e96dee33181,760,1,21,right-6,left,right-dark,dark-up,fewer-up,single,2026-03-05 17:43:21.4050000
28828,5eb59571d84b730b01d4b2ca,697,0,60,right-9,right,right-dark,dark-up,fewer-up,single,2026-03-05 17:43:20.9810000
28829,66e0585aeee549c122da5983,1132,0,18,right-4,right,right-dark,light-up,greater-up,single,2026-03-05 17:43:21.0910000
28830,60ca13ec0bc197cf1fdef3d7,1077,1,50,left-4,left,left-dark,light-up,fewer-up,single,2026-03-05 17:43:22.1990000
28831,662fb42cc3458e96dee33181,773,1,22,right-4,left,right-dark,dark-up,fewer-up,single,2026-03-05 17:43:23.3730000
28832,5eb59571d84b730b01d4b2ca,862,1,61,right-8,right,right-dark,dark-up,greater-up,single,2026-03-05 17:43:23.2340000
28833,66e0585aeee549c122da5983,931,1,19,left-7,left,left-dark,dark-up,greater-up,single,2026-03-05 17:43:23.1590000
28834,60ca13ec0bc197cf1fdef3d7,1377,1,51,left-4,left,left-dark,dark-up,greater-up,single,2026-03-05 17:43:24.8330000
28835,662fb42cc3458e96dee33181,836,1,23,left-7,right,left-dark,light-up,greater-up,single,2026-03-05 17:43:25.7260000
28836,5eb59571d84b730b01d4b2ca,1155,0,62,left-6,right,left-dark,dark-up,greater-up,single,2026-03-05 17:43:25.7350000
28837,60ca13ec0bc197cf1fdef3d7,793,1,52,right-5,left,right-dark,dark-up,fewer-up,single,2026-03-05 17:43:27.0370000
28838,662fb42cc3458e96dee33181,1001,1,24,left-6,left,left-dark,light-up,fewer-up,single,2026-03-05 17:43:27.8930000
28839,5eb59571d84b730b01d4b2ca,1010,0,63,left-4,right,left-dark,light-up,fewer-up,single,2026-03-05 17:43:27.9180000
28840,60ca13ec0bc197cf1fdef3d7,941,1,53,right-0,left,right-dark,dark-up,fewer-up,single,2026-03-05 17:43:29.0820000
28841,662fb42cc3458e96dee33181,975,1,25,right-0,left,right-dark,light-up,greater-up,single,2026-03-05 17:43:30.3860000
28842,5eb59571d84b730b01d4b2ca,883,1,64,right-5,left,right-dark,light-up,greater-up,single,2026-03-05 17:43:29.9890000
28843,60ca13ec0bc197cf1fdef3d7,954,1,54,right-8,left,right-dark,light-up,greater-up,single,2026-03-05 17:43:31.2360000
28844,662fb42cc3458e96dee33181,864,1,26,right-5,right,right-dark,dark-up,greater-up,single,2026-03-05 17:43:32.4010000
28845,5eb59571d84b730b01d4b2ca,1191,1,65,left-8,right,left-dark,light-up,greater-up,single,2026-03-05 17:43:32.3680000
28846,60ca13ec0bc197cf1fdef3d7,793,1,55,right-8,right,right-dark,dark-up,greater-up,single,2026-03-05 17:43:33.4990000
28847,662fb42cc3458e96dee33181,879,1,27,left-5,right,left-dark,dark-up,fewer-up,single,2026-03-05 17:43:34.6330000
28848,5eb59571d84b730b01d4b2ca,579,1,66,left-1,right,left-dark,light-up,greater-up,single,2026-03-05 17:43:34.3270000
28849,60ca13ec0bc197cf1fdef3d7,756,1,56,right-0,right,right-dark,dark-up,greater-up,single,2026-03-05 17:43:35.6900000
28850,66e0585aeee549c122da5983,1620,1,20,right-3,right,right-dark,light-up,fewer-up,single,2026-03-05 17:43:35.9100000
28851,662fb42cc3458e96dee33181,1100,1,28,right-4,right,right-dark,light-up,fewer-up,single,2026-03-05 17:43:36.9460000
28852,5eb59571d84b730b01d4b2ca,745,0,67,left-2,right,left-dark,light-up,fewer-up,single,2026-03-05 17:43:36.4560000
28853,60ca13ec0bc197cf1fdef3d7,1267,1,57,left-7,right,left-dark,dark-up,fewer-up,single,2026-03-05 17:43:38.2570000
28854,68097549e4347f7fdce7ffd5,1554,1,20,right-3,right,right-dark,dark-up,greater-up,dual,2026-03-05 17:43:38.2480000
28855,5eb59571d84b730b01d4b2ca,648,0,68,left-3,left,left-dark,dark-up,fewer-up,single,2026-03-05 17:43:38.3910000
28856,662fb42cc3458e96dee33181,905,1,29,right-7,right,right-dark,light-up,fewer-up,single,2026-03-05 17:43:39.0010000
28857,66e0585aeee549c122da5983,1050,0,21,left-3,left,left-dark,dark-up,fewer-up,single,2026-03-05 17:43:38.3040000
28858,60ca13ec0bc197cf1fdef3d7,762,1,58,right-6,right,right-dark,dark-up,greater-up,single,2026-03-05 17:43:40.3730000
28859,662fb42cc3458e96dee33181,814,1,30,right-8,right,right-dark,light-up,fewer-up,single,2026-03-05 17:43:41.0950000
28860,5eb59571d84b730b01d4b2ca,1217,1,69,right-2,right,right-dark,light-up,fewer-up,single,2026-03-05 17:43:40.6700000
28861,68097549e4347f7fdce7ffd5,1680,0,21,right-4,right,right-dark,light-up,greater-up,dual,2026-03-05 17:43:41.3010000
28862,66e0585aeee549c122da5983,1108,0,22,left-3,right,left-dark,light-up,fewer-up,single,2026-03-05 17:43:40.9110000
28863,662fb42cc3458e96dee33181,904,1,31,left-5,left,left-dark,dark-up,greater-up,single,2026-03-05 17:43:43.0510000
28864,5eb59571d84b730b01d4b2ca,713,0,70,left-1,right,left-dark,light-up,fewer-up,single,2026-03-05 17:43:42.7410000
