Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Gender,Ethnicity,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
69a0779f807e49142cb6522d,5e0b388b15ef4037cebdecc9,RETURNED,Not Applicable,2026-02-26T16:41:06.180000Z,,,,,,7084,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a078694dab8e548d6bac38,62c84ca82b03c9aedbca4a2a,RETURNED,Not Applicable,2026-02-26T16:44:30.271000Z,,,,,,4386,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a078ac3a8f1f48ffa9ebd7,5d7ff85ffec5620017b07c40,RETURNED,Not Applicable,2026-02-26T16:45:46.325000Z,,,,,,14015,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a078da451ed5f8a9a8e4a6,673cd43cfac31b5664ed1042,RETURNED,Not Applicable,2026-02-26T16:46:22.472000Z,,,,,,4423,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a078db9b15aaf7e7d4e725,66c4f3cb14cbfc4db836bd4e,RETURNED,Not Applicable,2026-02-26T16:54:55.957000Z,,,,,,5407,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a078e84996ebd29a259a73,67f000137a872d98794640b1,RETURNED,Not Applicable,2026-02-26T16:46:38.988000Z,,,,,,1017,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a079b39a5e8ab616b869d9,6548f960db60a00d76e92695,RETURNED,Not Applicable,2026-02-26T16:50:00.012000Z,,,,,,13965,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a07a55745eec2fcfcece72,661045b87d3e3a9bda51b367,RETURNED,Not Applicable,2026-02-26T16:52:43.115000Z,,,,,,1850,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a07aa92edec7cce33286bb,6290c65ed46e5dce4f16bb92,RETURNED,Not Applicable,2026-02-26T16:54:05.398000Z,,,,,,9052,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a07af5e636e0030017d39b,5aa485b11eda41000136c94b,RETURNED,Not Applicable,2026-02-26T16:55:23.588000Z,,,,,,3081,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a07b352edec7cce33286c9,63e52250d3c1483ed7be8ed8,RETURNED,Not Applicable,2026-02-26T16:56:24.408000Z,,,,,,9323,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a07b68f2c4a0641a467a13,5e2ac2aa0038f21089a533a4,RETURNED,Not Applicable,2026-02-26T16:57:19.472000Z,,,,,,13577,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a07b7cfbd36c539d7a3eb4,6942f17a27841b72aa21b1d8,RETURNED,Not Applicable,2026-02-26T16:57:36.692000Z,,,,,,1208,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a07c60f64e8dac432b2c4a,672fd24711f758e7a04ac043,RETURNED,Not Applicable,2026-02-26T17:01:25.035000Z,,,,,,5512,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a07c990bd3686189ffeafd,694578b39d3ee6c586f78096,RETURNED,Not Applicable,2026-02-26T17:02:21.339000Z,,,,,,111,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a0808e931e6b5bdd054186,5916bba1c40353000150c46c,RETURNED,Not Applicable,2026-02-26T17:19:14.767000Z,,,,,,9961,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a084e8c4c9f11a1766a1ef,5c1021a547d07800011a23de,RETURNED,Not Applicable,2026-02-26T17:37:48.123000Z,,,,,,9702,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a087901956269be96b1192,67463480327b48a3f1380669,RETURNED,Not Applicable,2026-02-26T17:51:24.416000Z,,,,,,2128,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a0897781c345cc1f5b1f0a,67235e1aad7fdd5fca6840e9,RETURNED,Not Applicable,2026-02-26T17:57:15.236000Z,,,,,,1221,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a08a2db37c3316b0b37a8d,5d4c78071b920f00198e8533,RETURNED,Not Applicable,2026-02-26T18:00:17.442000Z,,,,,,4511,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a08d06e875dfac3672b8a4,67505c42a18c872bab88ed42,RETURNED,Not Applicable,2026-02-26T18:12:43.171000Z,,,,,,9574,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a09e9b4982c8c7dbc2ee47,668ee074cb3c043e9cb17310,RETURNED,Not Applicable,2026-02-26T19:27:27.305000Z,,,,,,969,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a09f853e9d000423a91b39,67e46ccf0410df8605fde2c9,RETURNED,Not Applicable,2026-02-26T19:31:22.120000Z,,,,,,2375,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a0a2d574a488e445618162,5f9d53c5a1f16e2576a935ed,RETURNED,Not Applicable,2026-02-26T19:45:28.578000Z,,,,,,2880,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a0a41bb6e86e499b8b57a2,66ccdd9f6b12c6ea6fa01f42,RETURNED,Not Applicable,2026-02-26T19:50:54.244000Z,,,,,,7142,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a0a422250040d0c2806967,5f07dba182caac000c48bc84,RETURNED,Not Applicable,2026-02-26T19:51:01.822000Z,,,,,,6974,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a0a425c843a58659756838,677dc8b2a9160d395ca7e008,RETURNED,Not Applicable,2026-02-26T19:51:32.788000Z,,,,,,7352,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a0a42cf80addc2f0931a1e,6942afebd03a71727bedebc8,RETURNED,Not Applicable,2026-02-26T19:51:12.485000Z,,,,,,246,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a0a48a40d3ce3c21f6917c,67e188720841b364cd463eaa,RETURNED,Not Applicable,2026-02-26T19:52:52.253000Z,,,,,,4659,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a0a68ab7b3ce5663ed566f,674b46b00690584bddd6e33b,RETURNED,Not Applicable,2026-02-26T20:01:18.825000Z,,,,,,2993,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a0a68c103843e5c62bb872,63d5b810f3dbbd11e7e65870,RETURNED,Not Applicable,2026-02-26T20:01:47.750000Z,,,,,,4689,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a0a68e90d688b5e0380c6a,60f657824394dac9902c821f,RETURNED,Not Applicable,2026-02-26T20:01:22.078000Z,,,,,,2645,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a0a6926ad5aea51800c3de,654bc148c95bca00d541ec33,RETURNED,Not Applicable,2026-02-26T20:01:28.031000Z,,,,,,7392,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a0a69ad40bb6f1f2345424,668bf43d364922a38a908913,RETURNED,Not Applicable,2026-02-26T20:01:34.269000Z,,,,,,4218,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a0a69c3cb19aa7b32a2f97,63e51bca9f87294437c3cbb8,RETURNED,Not Applicable,2026-02-26T20:01:38.313000Z,,,,,,5471,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a0a77737a59ba34e5ab9e9,5ba85b52ce805400013f3955,TIMED-OUT,Not Applicable,2026-02-26T20:05:13.334000Z,,,,1648261.0,,5887,Man (including Trans Male/Trans Man),Mixed,36,Male,Mixed,United States,United States,United States,English,No,Full-Time
69a0b1d17b5eb38659580443,66fe99edb8a87ffd9478d5c1,RETURNED,Not Applicable,2026-02-26T20:49:25.251000Z,,,,,,4133,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a0b1ffacda71c39402bca0,60c770aa2d2928bfda4c7cd4,RETURNED,Not Applicable,2026-02-26T20:50:46.036000Z,,,,,,15341,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a0b6df8b7713b2f1060fa4,58f0fca0d40252000192f201,RETURNED,Not Applicable,2026-02-26T21:10:58.751000Z,,,,,,26062,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a0b6e308e76df4ffed56e6,5e9f3f09ccc75a0c345e4845,RETURNED,Not Applicable,2026-02-26T21:11:05.034000Z,,,,,,15294,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a0b6ea8a8407537e2bb821,69864819469d903c57f794cb,RETURNED,Not Applicable,2026-02-26T21:11:10.215000Z,,,,,,1038,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69a0b6eb036cae4c3b206837,67215ddb4fe41f208fba792b,RETURNED,Not Applicable,2026-02-26T21:11:10.472000Z,,,,,,1535,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
