id,participant_id,response_time,correct,trial_number,stimuli_number,response,heatmap_condition,legend_condition,label_condition,attention,time_when
25108,65f48503f9b5e6a629ba03c8,NULL,0,42,right-3,none,right-dark,light-up,fewer-up,dual,2026-03-02 22:20:16.8400000
25109,65f48503f9b5e6a629ba03c8,NULL,0,43,left-4,none,left-dark,dark-up,fewer-up,dual,2026-03-02 22:20:19.7160000
25110,65f48503f9b5e6a629ba03c8,695,1,44,left-0,right,left-dark,dark-up,fewer-up,dual,2026-03-02 22:20:23.3260000
25111,65f48503f9b5e6a629ba03c8,1248,1,45,right-2,left,right-dark,dark-up,fewer-up,dual,2026-03-02 22:20:26.8200000
25112,65f48503f9b5e6a629ba03c8,NULL,0,46,left-4,none,left-dark,dark-up,greater-up,dual,2026-03-02 22:20:29.7910000
25113,65f48503f9b5e6a629ba03c8,NULL,0,47,right-7,none,right-dark,light-up,greater-up,dual,2026-03-02 22:20:33.5160000
25114,65f48503f9b5e6a629ba03c8,534,0,48,right-2,left,right-dark,dark-up,greater-up,dual,2026-03-02 22:20:35.7550000
25115,65f48503f9b5e6a629ba03c8,142,1,49,left-6,left,left-dark,light-up,fewer-up,dual,2026-03-02 22:20:37.1690000
25116,65f48503f9b5e6a629ba03c8,NULL,0,50,right-8,none,right-dark,light-up,greater-up,dual,2026-03-02 22:20:39.9820000
25117,65f48503f9b5e6a629ba03c8,649,0,51,right-9,right,right-dark,dark-up,fewer-up,dual,2026-03-02 22:20:42.4080000
25118,65f48503f9b5e6a629ba03c8,489,0,52,left-3,right,left-dark,light-up,fewer-up,dual,2026-03-02 22:20:44.0470000
25119,65f48503f9b5e6a629ba03c8,958,1,53,right-4,right,right-dark,light-up,fewer-up,dual,2026-03-02 22:20:46.0600000
25120,65f48503f9b5e6a629ba03c8,477,0,54,left-7,right,left-dark,light-up,fewer-up,dual,2026-03-02 22:20:47.8270000
25121,65f48503f9b5e6a629ba03c8,879,1,55,right-7,right,right-dark,dark-up,greater-up,dual,2026-03-02 22:20:50.1590000
25122,65f48503f9b5e6a629ba03c8,674,1,56,left-5,left,left-dark,dark-up,greater-up,dual,2026-03-02 22:20:53.0130000
25123,65f48503f9b5e6a629ba03c8,869,1,57,left-8,right,left-dark,dark-up,fewer-up,dual,2026-03-02 22:20:55.2060000
25124,65f48503f9b5e6a629ba03c8,467,0,58,left-3,right,left-dark,dark-up,greater-up,dual,2026-03-02 22:20:57.1740000
25125,65f48503f9b5e6a629ba03c8,538,0,59,left-0,right,left-dark,light-up,fewer-up,dual,2026-03-02 22:21:00.1400000
25126,65f48503f9b5e6a629ba03c8,819,1,60,left-1,left,left-dark,dark-up,greater-up,dual,2026-03-02 22:21:08.0000000
25127,65f48503f9b5e6a629ba03c8,903,1,61,left-5,right,left-dark,dark-up,fewer-up,dual,2026-03-02 22:21:10.2140000
25128,65f48503f9b5e6a629ba03c8,473,1,62,right-6,right,right-dark,light-up,fewer-up,dual,2026-03-02 22:21:12.6960000
25129,65f48503f9b5e6a629ba03c8,NULL,0,63,right-6,none,right-dark,dark-up,greater-up,dual,2026-03-02 22:21:15.0730000
25130,65f48503f9b5e6a629ba03c8,372,0,64,right-9,right,right-dark,light-up,greater-up,dual,2026-03-02 22:21:18.0470000
25131,65f48503f9b5e6a629ba03c8,348,1,65,right-2,left,right-dark,light-up,greater-up,dual,2026-03-02 22:21:20.4590000
25132,67ed97431e3dbd7416f76f7d,1141,0,0,right-8,right,right-dark,dark-up,fewer-up,dual,2026-03-02 22:21:20.7600000
25133,65f48503f9b5e6a629ba03c8,NULL,0,66,right-7,none,right-dark,dark-up,fewer-up,dual,2026-03-02 22:21:23.1940000
25134,67ed97431e3dbd7416f76f7d,907,1,1,left-0,left,left-dark,dark-up,greater-up,dual,2026-03-02 22:21:24.0580000
25135,65f48503f9b5e6a629ba03c8,483,1,67,left-7,right,left-dark,light-up,greater-up,dual,2026-03-02 22:21:25.4410000
25136,66df8a08c5adf9288b808641,1445,1,0,left-6,left,left-dark,dark-up,greater-up,dual,2026-03-02 22:21:25.9880000
25137,67ed97431e3dbd7416f76f7d,1713,0,2,left-7,left,left-dark,light-up,greater-up,dual,2026-03-02 22:21:27.2230000
25138,65f48503f9b5e6a629ba03c8,552,1,68,left-7,left,left-dark,dark-up,greater-up,dual,2026-03-02 22:21:28.0850000
25139,65f48503f9b5e6a629ba03c8,556,1,69,right-7,right,right-dark,light-up,fewer-up,dual,2026-03-02 22:21:29.7290000
25140,67ed97431e3dbd7416f76f7d,NULL,0,3,right-3,none,right-dark,light-up,greater-up,dual,2026-03-02 22:21:30.0010000
25141,66df8a08c5adf9288b808641,NULL,0,1,left-4,none,left-dark,light-up,greater-up,dual,2026-03-02 22:21:29.4560000
25142,65f48503f9b5e6a629ba03c8,1477,0,70,left-2,right,left-dark,dark-up,greater-up,dual,2026-03-02 22:21:32.7970000
25143,67ed97431e3dbd7416f76f7d,464,0,4,left-7,right,left-dark,light-up,fewer-up,dual,2026-03-02 22:21:32.7000000
25144,66df8a08c5adf9288b808641,855,0,2,right-2,right,right-dark,light-up,greater-up,dual,2026-03-02 22:21:32.5800000
25145,67ed97431e3dbd7416f76f7d,478,0,5,left-4,left,left-dark,light-up,greater-up,dual,2026-03-02 22:21:35.4700000
25146,66df8a08c5adf9288b808641,1059,1,3,right-9,right,right-dark,dark-up,greater-up,dual,2026-03-02 22:21:34.8970000
25147,65f48503f9b5e6a629ba03c8,1683,1,71,left-4,left,left-dark,light-up,fewer-up,dual,2026-03-02 22:21:36.8580000
25148,67ed97431e3dbd7416f76f7d,781,0,6,left-5,left,left-dark,light-up,greater-up,dual,2026-03-02 22:21:38.1140000
25149,66df8a08c5adf9288b808641,NULL,0,4,right-3,none,right-dark,light-up,greater-up,dual,2026-03-02 22:21:37.5780000
25150,65f48503f9b5e6a629ba03c8,852,0,72,left-8,right,left-dark,dark-up,greater-up,dual,2026-03-02 22:21:39.0920000
25151,67ed97431e3dbd7416f76f7d,NULL,0,7,left-7,none,left-dark,dark-up,fewer-up,dual,2026-03-02 22:21:40.8340000
25152,65f48503f9b5e6a629ba03c8,315,1,73,left-0,right,left-dark,light-up,greater-up,dual,2026-03-02 22:21:41.4910000
25153,66df8a08c5adf9288b808641,674,0,5,right-7,left,right-dark,dark-up,greater-up,dual,2026-03-02 22:21:40.2610000
25154,66df8a08c5adf9288b808641,502,0,6,right-1,right,right-dark,light-up,greater-up,dual,2026-03-02 22:21:41.7850000
25155,67ed97431e3dbd7416f76f7d,1061,0,8,left-9,left,left-dark,light-up,greater-up,dual,2026-03-02 22:21:43.5140000
25156,65f48503f9b5e6a629ba03c8,442,1,74,right-4,right,right-dark,dark-up,greater-up,dual,2026-03-02 22:21:44.1510000
25157,66df8a08c5adf9288b808641,433,1,7,right-6,right,right-dark,light-up,fewer-up,dual,2026-03-02 22:21:43.4570000
25158,65f48503f9b5e6a629ba03c8,545,0,75,right-1,left,right-dark,light-up,fewer-up,dual,2026-03-02 22:21:46.2390000
25159,67ed97431e3dbd7416f76f7d,926,1,9,right-8,right,right-dark,light-up,fewer-up,dual,2026-03-02 22:21:46.9430000
25160,65f48503f9b5e6a629ba03c8,316,0,76,right-0,right,right-dark,dark-up,fewer-up,dual,2026-03-02 22:21:48.2890000
25161,66df8a08c5adf9288b808641,1690,1,8,right-5,left,right-dark,dark-up,fewer-up,dual,2026-03-02 22:21:47.2420000
25162,67ed97431e3dbd7416f76f7d,1140,1,10,right-7,right,right-dark,dark-up,greater-up,dual,2026-03-02 22:21:50.4280000
25163,65f48503f9b5e6a629ba03c8,NULL,0,77,right-6,none,right-dark,dark-up,fewer-up,dual,2026-03-02 22:21:51.1010000
25164,66df8a08c5adf9288b808641,NULL,0,9,left-6,none,left-dark,light-up,greater-up,dual,2026-03-02 22:21:50.8890000
25165,65f48503f9b5e6a629ba03c8,368,1,78,left-1,left,left-dark,light-up,fewer-up,dual,2026-03-02 22:21:53.4730000
25166,67ed97431e3dbd7416f76f7d,NULL,0,11,right-6,none,right-dark,light-up,greater-up,dual,2026-03-02 22:21:53.3040000
25167,65f48503f9b5e6a629ba03c8,NULL,0,79,right-4,none,right-dark,dark-up,fewer-up,dual,2026-03-02 22:21:55.9360000
25168,66df8a08c5adf9288b808641,1241,0,10,right-5,left,right-dark,light-up,fewer-up,dual,2026-03-02 22:21:54.7460000
25169,67ed97431e3dbd7416f76f7d,1399,0,12,left-6,left,left-dark,dark-up,fewer-up,dual,2026-03-02 22:21:57.1590000
25170,66df8a08c5adf9288b808641,568,0,11,left-7,right,left-dark,light-up,fewer-up,dual,2026-03-02 22:21:57.6510000
25171,67ed97431e3dbd7416f76f7d,735,0,13,left-2,left,left-dark,light-up,greater-up,dual,2026-03-02 22:21:59.4420000
25172,66df8a08c5adf9288b808641,306,1,12,left-4,left,left-dark,dark-up,greater-up,dual,2026-03-02 22:21:59.6990000
25173,67ed97431e3dbd7416f76f7d,49,0,14,left-9,right,left-dark,light-up,fewer-up,dual,2026-03-02 22:22:01.8620000
25174,66df8a08c5adf9288b808641,735,0,13,right-7,right,right-dark,light-up,greater-up,dual,2026-03-02 22:22:02.8740000
25175,67ed97431e3dbd7416f76f7d,1265,0,15,right-3,left,right-dark,dark-up,greater-up,dual,2026-03-02 22:22:04.8080000
25176,66df8a08c5adf9288b808641,467,0,14,left-8,right,left-dark,light-up,fewer-up,dual,2026-03-02 22:22:04.7970000
25177,67ed97431e3dbd7416f76f7d,1329,1,16,left-2,left,left-dark,dark-up,greater-up,dual,2026-03-02 22:22:07.9780000
25178,66df8a08c5adf9288b808641,542,0,15,left-2,right,left-dark,dark-up,greater-up,dual,2026-03-02 22:22:07.1760000
25179,66df8a08c5adf9288b808641,636,0,16,left-0,left,left-dark,dark-up,fewer-up,dual,2026-03-02 22:22:08.9290000
25180,67ed97431e3dbd7416f76f7d,1508,0,17,left-3,left,left-dark,light-up,greater-up,dual,2026-03-02 22:22:10.8210000
25181,66df8a08c5adf9288b808641,644,1,17,right-3,right,right-dark,dark-up,greater-up,dual,2026-03-02 22:22:11.9400000
25182,67ed97431e3dbd7416f76f7d,NULL,0,18,right-5,none,right-dark,light-up,greater-up,dual,2026-03-02 22:22:13.2820000
25183,67ed97431e3dbd7416f76f7d,428,1,19,right-9,left,right-dark,dark-up,fewer-up,dual,2026-03-02 22:22:15.4350000
25184,66df8a08c5adf9288b808641,NULL,0,18,right-5,none,right-dark,light-up,greater-up,dual,2026-03-02 22:22:14.6430000
25185,66df8a08c5adf9288b808641,418,0,19,left-3,right,left-dark,light-up,fewer-up,dual,2026-03-02 22:22:17.2050000
25186,67ed97431e3dbd7416f76f7d,NULL,0,20,right-7,none,right-dark,light-up,fewer-up,dual,2026-03-02 22:22:25.5300000
25187,67ed97431e3dbd7416f76f7d,510,1,21,right-5,right,right-dark,light-up,fewer-up,dual,2026-03-02 22:22:28.3020000
25188,67ed97431e3dbd7416f76f7d,779,1,22,left-0,right,left-dark,dark-up,fewer-up,dual,2026-03-02 22:22:30.4210000
25189,67ed97431e3dbd7416f76f7d,992,1,23,left-8,right,left-dark,light-up,greater-up,dual,2026-03-02 22:22:33.3890000
25190,67ed97431e3dbd7416f76f7d,1456,1,24,right-9,right,right-dark,light-up,fewer-up,dual,2026-03-02 22:22:36.8550000
25191,67ed97431e3dbd7416f76f7d,782,1,25,left-8,left,left-dark,light-up,fewer-up,dual,2026-03-02 22:22:39.3590000
25192,66df8a08c5adf9288b808641,NULL,0,20,left-2,none,left-dark,dark-up,fewer-up,dual,2026-03-02 22:22:39.7330000
25193,67ed97431e3dbd7416f76f7d,334,1,26,right-2,right,right-dark,light-up,fewer-up,dual,2026-03-02 22:22:41.6750000
25194,66df8a08c5adf9288b808641,1112,1,21,left-0,left,left-dark,light-up,fewer-up,dual,2026-03-02 22:22:43.4850000
25195,67ed97431e3dbd7416f76f7d,726,1,27,left-6,left,left-dark,dark-up,greater-up,dual,2026-03-02 22:22:44.9050000
25196,67ed97431e3dbd7416f76f7d,1030,1,28,left-9,right,left-dark,dark-up,fewer-up,dual,2026-03-02 22:22:47.3740000
25197,66df8a08c5adf9288b808641,1753,1,22,right-0,right,right-dark,light-up,fewer-up,dual,2026-03-02 22:22:46.4660000
25198,67ed97431e3dbd7416f76f7d,853,0,29,right-6,left,right-dark,light-up,fewer-up,dual,2026-03-02 22:22:49.5300000
25199,66df8a08c5adf9288b808641,NULL,0,23,left-8,none,left-dark,light-up,greater-up,dual,2026-03-02 22:22:49.0860000
25200,67ed97431e3dbd7416f76f7d,388,1,30,right-4,right,right-dark,dark-up,greater-up,dual,2026-03-02 22:22:52.1760000
25201,66df8a08c5adf9288b808641,1024,1,24,left-5,right,left-dark,light-up,greater-up,dual,2026-03-02 22:22:51.7250000
25202,67ed97431e3dbd7416f76f7d,850,1,31,left-3,left,left-dark,light-up,fewer-up,dual,2026-03-02 22:22:54.9270000
25203,66df8a08c5adf9288b808641,1503,1,25,right-1,left,right-dark,dark-up,fewer-up,dual,2026-03-02 22:22:55.3070000
25204,67ed97431e3dbd7416f76f7d,473,1,32,left-4,left,left-dark,dark-up,greater-up,dual,2026-03-02 22:22:57.6370000
25205,67ed97431e3dbd7416f76f7d,636,0,33,right-3,right,right-dark,dark-up,fewer-up,dual,2026-03-02 22:22:59.7020000
25206,66df8a08c5adf9288b808641,NULL,0,26,left-8,none,left-dark,dark-up,fewer-up,dual,2026-03-02 22:22:58.6410000
25207,67ed97431e3dbd7416f76f7d,171,1,34,right-4,left,right-dark,dark-up,fewer-up,dual,2026-03-02 22:23:01.9190000
25208,66df8a08c5adf9288b808641,1354,0,27,left-9,right,left-dark,light-up,fewer-up,dual,2026-03-02 22:23:02.5550000
25209,67ed97431e3dbd7416f76f7d,789,0,35,left-6,left,left-dark,light-up,greater-up,dual,2026-03-02 22:23:05.0750000
25210,66df8a08c5adf9288b808641,NULL,0,28,right-8,none,right-dark,dark-up,greater-up,dual,2026-03-02 22:23:05.5270000
25211,67ed97431e3dbd7416f76f7d,585,0,36,left-9,right,left-dark,dark-up,greater-up,dual,2026-03-02 22:23:06.9880000
25212,66df8a08c5adf9288b808641,1084,0,29,right-9,left,right-dark,light-up,fewer-up,dual,2026-03-02 22:23:08.5520000
25213,67ed97431e3dbd7416f76f7d,1228,0,37,right-0,right,right-dark,light-up,greater-up,dual,2026-03-02 22:23:09.7760000
25214,67ed97431e3dbd7416f76f7d,929,1,38,right-2,left,right-dark,dark-up,fewer-up,dual,2026-03-02 22:23:12.1020000
25215,66df8a08c5adf9288b808641,944,1,30,right-4,right,right-dark,light-up,fewer-up,dual,2026-03-02 22:23:11.2310000
25216,66df8a08c5adf9288b808641,617,0,31,right-4,left,right-dark,dark-up,greater-up,dual,2026-03-02 22:23:13.7470000
25217,67ed97431e3dbd7416f76f7d,758,0,39,left-4,left,left-dark,dark-up,fewer-up,dual,2026-03-02 22:23:15.1000000
25218,66df8a08c5adf9288b808641,1515,1,32,left-3,right,left-dark,light-up,greater-up,dual,2026-03-02 22:23:17.1460000
25219,66df8a08c5adf9288b808641,1466,1,33,right-3,left,right-dark,dark-up,fewer-up,dual,2026-03-02 22:23:20.4250000
25220,66df8a08c5adf9288b808641,1487,1,34,right-1,right,right-dark,dark-up,greater-up,dual,2026-03-02 22:23:23.3710000
25221,66df8a08c5adf9288b808641,1047,1,35,left-9,left,left-dark,dark-up,greater-up,dual,2026-03-02 22:23:25.5290000
25222,66df8a08c5adf9288b808641,805,1,36,left-9,right,left-dark,light-up,greater-up,dual,2026-03-02 22:23:28.0010000
25223,66df8a08c5adf9288b808641,NULL,0,37,right-2,none,right-dark,dark-up,greater-up,dual,2026-03-02 22:23:30.4370000
25224,66df8a08c5adf9288b808641,513,1,38,right-0,left,right-dark,light-up,greater-up,dual,2026-03-02 22:23:32.9090000
25225,67ed97431e3dbd7416f76f7d,621,0,40,right-2,right,right-dark,light-up,greater-up,dual,2026-03-02 22:23:35.3520000
25226,66df8a08c5adf9288b808641,NULL,0,39,right-8,none,right-dark,light-up,fewer-up,dual,2026-03-02 22:23:35.8130000
25227,67ed97431e3dbd7416f76f7d,769,1,41,right-7,left,right-dark,light-up,greater-up,dual,2026-03-02 22:23:37.9690000
25228,67ed97431e3dbd7416f76f7d,868,1,42,right-6,left,right-dark,dark-up,fewer-up,dual,2026-03-02 22:23:39.9870000
25229,67ed97431e3dbd7416f76f7d,816,1,43,right-1,right,right-dark,light-up,fewer-up,dual,2026-03-02 22:23:42.2150000
25230,67ed97431e3dbd7416f76f7d,625,0,44,right-5,right,right-dark,dark-up,fewer-up,dual,2026-03-02 22:23:44.4280000
25231,66df8a08c5adf9288b808641,1562,1,40,left-1,left,left-dark,dark-up,greater-up,dual,2026-03-02 22:23:45.1440000
25232,67ed97431e3dbd7416f76f7d,372,1,45,right-9,left,right-dark,light-up,greater-up,dual,2026-03-02 22:23:46.7180000
25233,67ed97431e3dbd7416f76f7d,863,1,46,left-2,left,left-dark,light-up,fewer-up,dual,2026-03-02 22:23:49.1080000
25234,66df8a08c5adf9288b808641,1407,0,41,left-5,left,left-dark,dark-up,fewer-up,dual,2026-03-02 22:23:48.2390000
25235,66df8a08c5adf9288b808641,385,1,42,right-1,right,right-dark,light-up,fewer-up,dual,2026-03-02 22:23:50.6530000
25236,67ed97431e3dbd7416f76f7d,1121,1,47,left-0,left,left-dark,light-up,fewer-up,dual,2026-03-02 22:23:52.4950000
25237,67ed97431e3dbd7416f76f7d,811,1,48,right-1,right,right-dark,dark-up,greater-up,dual,2026-03-02 22:23:55.0680000
25238,66df8a08c5adf9288b808641,1242,1,43,right-6,left,right-dark,light-up,greater-up,dual,2026-03-02 22:23:54.0230000
25239,66df8a08c5adf9288b808641,NULL,0,44,left-6,none,left-dark,dark-up,fewer-up,dual,2026-03-02 22:23:56.3530000
25240,67ed97431e3dbd7416f76f7d,1024,1,49,left-4,left,left-dark,light-up,fewer-up,dual,2026-03-02 22:23:58.4010000
25241,66df8a08c5adf9288b808641,420,1,45,left-4,right,left-dark,dark-up,fewer-up,dual,2026-03-02 22:23:59.2920000
25242,67ed97431e3dbd7416f76f7d,999,0,50,right-0,left,right-dark,dark-up,greater-up,dual,2026-03-02 22:24:01.5790000
25243,66df8a08c5adf9288b808641,952,1,46,right-7,left,right-dark,dark-up,fewer-up,dual,2026-03-02 22:24:02.0600000
25244,67ed97431e3dbd7416f76f7d,729,0,51,right-1,right,right-dark,dark-up,fewer-up,dual,2026-03-02 22:24:04.4140000
25245,66df8a08c5adf9288b808641,569,1,47,left-1,right,left-dark,light-up,greater-up,dual,2026-03-02 22:24:04.5290000
25246,67ed97431e3dbd7416f76f7d,844,0,52,left-3,left,left-dark,dark-up,fewer-up,dual,2026-03-02 22:24:06.8480000
25247,66df8a08c5adf9288b808641,832,0,48,left-9,left,left-dark,dark-up,fewer-up,dual,2026-03-02 22:24:07.2300000
25248,67ed97431e3dbd7416f76f7d,1428,0,53,left-5,right,left-dark,light-up,fewer-up,dual,2026-03-02 22:24:10.0320000
25249,66df8a08c5adf9288b808641,594,0,49,right-4,right,right-dark,light-up,greater-up,dual,2026-03-02 22:24:10.0080000
25250,67ed97431e3dbd7416f76f7d,885,1,54,right-6,right,right-dark,dark-up,greater-up,dual,2026-03-02 22:24:12.0510000
25251,66df8a08c5adf9288b808641,590,0,50,left-3,left,left-dark,dark-up,fewer-up,dual,2026-03-02 22:24:12.6450000
25252,67ed97431e3dbd7416f76f7d,1032,0,55,right-0,right,right-dark,dark-up,fewer-up,dual,2026-03-02 22:24:15.2230000
25253,66df8a08c5adf9288b808641,793,0,51,left-3,right,left-dark,dark-up,greater-up,dual,2026-03-02 22:24:14.6600000
25254,67ed97431e3dbd7416f76f7d,862,1,56,left-1,left,left-dark,dark-up,greater-up,dual,2026-03-02 22:24:17.5500000
25255,66df8a08c5adf9288b808641,14,0,52,right-5,left,right-dark,dark-up,greater-up,dual,2026-03-02 22:24:16.9880000
25256,67ed97431e3dbd7416f76f7d,1147,1,57,left-0,right,left-dark,light-up,greater-up,dual,2026-03-02 22:24:20.1060000
25257,66df8a08c5adf9288b808641,244,1,53,left-1,right,left-dark,dark-up,fewer-up,dual,2026-03-02 22:24:19.1480000
25258,67ed97431e3dbd7416f76f7d,1068,1,58,right-7,left,right-dark,dark-up,fewer-up,dual,2026-03-02 22:24:23.1340000
25259,66df8a08c5adf9288b808641,1251,0,54,right-3,left,right-dark,light-up,fewer-up,dual,2026-03-02 22:24:22.2060000
25260,67ed97431e3dbd7416f76f7d,1313,0,59,right-2,left,right-dark,dark-up,greater-up,dual,2026-03-02 22:24:26.0010000
25261,66df8a08c5adf9288b808641,NULL,0,55,right-0,none,right-dark,dark-up,greater-up,dual,2026-03-02 22:24:25.7850000
25262,66df8a08c5adf9288b808641,NULL,0,56,left-5,none,left-dark,dark-up,greater-up,dual,2026-03-02 22:24:29.4980000
25263,66df8a08c5adf9288b808641,NULL,0,57,right-2,none,right-dark,dark-up,fewer-up,dual,2026-03-02 22:24:32.7680000
25264,66df8a08c5adf9288b808641,924,0,58,left-7,left,left-dark,light-up,greater-up,dual,2026-03-02 22:24:35.3880000
25265,66df8a08c5adf9288b808641,731,0,59,left-4,right,left-dark,light-up,fewer-up,dual,2026-03-02 22:24:37.4390000
25266,66df8a08c5adf9288b808641,820,0,60,left-0,right,left-dark,dark-up,greater-up,dual,2026-03-02 22:24:42.8630000
25267,67ed97431e3dbd7416f76f7d,1314,1,60,right-5,right,right-dark,dark-up,greater-up,dual,2026-03-02 22:24:44.1160000
25268,66df8a08c5adf9288b808641,864,0,61,right-6,left,right-dark,dark-up,greater-up,dual,2026-03-02 22:24:45.0330000
25269,67ed97431e3dbd7416f76f7d,596,0,61,left-2,left,left-dark,dark-up,fewer-up,dual,2026-03-02 22:24:46.4820000
25270,66df8a08c5adf9288b808641,949,1,62,left-6,left,left-dark,light-up,fewer-up,dual,2026-03-02 22:24:47.1690000
25271,67ed97431e3dbd7416f76f7d,808,1,62,right-0,right,right-dark,light-up,fewer-up,dual,2026-03-02 22:24:48.9320000
25272,66df8a08c5adf9288b808641,995,0,63,right-7,left,right-dark,light-up,fewer-up,dual,2026-03-02 22:24:49.4740000
25273,67ed97431e3dbd7416f76f7d,1323,1,63,right-4,right,right-dark,light-up,fewer-up,dual,2026-03-02 22:24:51.3080000
25274,66df8a08c5adf9288b808641,173,0,64,left-1,right,left-dark,light-up,fewer-up,dual,2026-03-02 22:24:51.5750000
25275,66df8a08c5adf9288b808641,396,1,65,right-9,left,right-dark,dark-up,fewer-up,dual,2026-03-02 22:24:53.6010000
25276,67ed97431e3dbd7416f76f7d,1259,0,64,left-6,right,left-dark,light-up,fewer-up,dual,2026-03-02 22:24:55.0740000
25277,66df8a08c5adf9288b808641,337,1,66,right-2,right,right-dark,light-up,fewer-up,dual,2026-03-02 22:24:55.7300000
25278,67ed97431e3dbd7416f76f7d,993,1,65,right-4,left,right-dark,light-up,greater-up,dual,2026-03-02 22:24:58.4060000
25279,66df8a08c5adf9288b808641,1114,0,67,right-6,right,right-dark,dark-up,fewer-up,dual,2026-03-02 22:24:57.9130000
25280,66df8a08c5adf9288b808641,1051,0,68,right-9,right,right-dark,light-up,greater-up,dual,2026-03-02 22:25:00.2290000
25281,67ed97431e3dbd7416f76f7d,990,1,66,right-8,left,right-dark,light-up,greater-up,dual,2026-03-02 22:25:01.8500000
25282,67ed97431e3dbd7416f76f7d,789,1,67,left-8,left,left-dark,dark-up,greater-up,dual,2026-03-02 22:25:04.3770000
25283,66df8a08c5adf9288b808641,1027,0,69,left-7,right,left-dark,dark-up,greater-up,dual,2026-03-02 22:25:03.2900000
25284,67ed97431e3dbd7416f76f7d,445,1,68,right-3,right,right-dark,light-up,fewer-up,dual,2026-03-02 22:25:07.0980000
25285,66df8a08c5adf9288b808641,NULL,0,70,right-0,none,right-dark,dark-up,fewer-up,dual,2026-03-02 22:25:06.2420000
25286,67ed97431e3dbd7416f76f7d,689,1,69,left-7,left,left-dark,dark-up,greater-up,dual,2026-03-02 22:25:09.3660000
25287,66df8a08c5adf9288b808641,1701,1,71,right-8,left,right-dark,dark-up,fewer-up,dual,2026-03-02 22:25:10.4010000
25288,67ed97431e3dbd7416f76f7d,648,1,70,right-8,right,right-dark,dark-up,greater-up,dual,2026-03-02 22:25:11.7260000
25289,66df8a08c5adf9288b808641,1577,0,72,left-8,right,left-dark,dark-up,greater-up,dual,2026-03-02 22:25:12.9960000
25290,67ed97431e3dbd7416f76f7d,833,0,71,left-1,left,left-dark,dark-up,fewer-up,dual,2026-03-02 22:25:14.4150000
25291,67ed97431e3dbd7416f76f7d,1001,0,72,right-1,right,right-dark,light-up,greater-up,dual,2026-03-02 22:25:17.2780000
25292,66df8a08c5adf9288b808641,1096,1,73,left-2,right,left-dark,light-up,greater-up,dual,2026-03-02 22:25:16.4720000
25293,66df8a08c5adf9288b808641,NULL,0,74,left-0,none,left-dark,light-up,greater-up,dual,2026-03-02 22:25:19.1620000
25294,67ed97431e3dbd7416f76f7d,1075,0,73,left-8,left,left-dark,dark-up,fewer-up,dual,2026-03-02 22:25:20.5480000
25295,67ed97431e3dbd7416f76f7d,1273,1,74,left-5,right,left-dark,dark-up,fewer-up,dual,2026-03-02 22:25:23.3640000
25296,66df8a08c5adf9288b808641,1734,0,75,right-4,right,right-dark,dark-up,fewer-up,dual,2026-03-02 22:25:23.4950000
25297,67ed97431e3dbd7416f76f7d,1232,1,75,left-5,left,left-dark,dark-up,greater-up,dual,2026-03-02 22:25:26.2180000
25298,66df8a08c5adf9288b808641,NULL,0,76,left-2,none,left-dark,light-up,fewer-up,dual,2026-03-02 22:25:26.1270000
25299,67ed97431e3dbd7416f76f7d,1549,1,76,right-9,right,right-dark,dark-up,greater-up,dual,2026-03-02 22:25:29.9160000
25300,66df8a08c5adf9288b808641,NULL,0,77,right-8,none,right-dark,light-up,greater-up,dual,2026-03-02 22:25:29.4770000
25301,67ed97431e3dbd7416f76f7d,NULL,0,77,left-1,none,left-dark,light-up,greater-up,dual,2026-03-02 22:25:33.5550000
25302,66df8a08c5adf9288b808641,1462,1,78,left-7,right,left-dark,dark-up,fewer-up,dual,2026-03-02 22:25:32.9520000
25303,67ed97431e3dbd7416f76f7d,348,0,78,left-1,right,left-dark,light-up,fewer-up,dual,2026-03-02 22:25:36.3620000
25304,67ed97431e3dbd7416f76f7d,959,1,79,left-3,left,left-dark,dark-up,greater-up,dual,2026-03-02 22:25:39.4130000
25305,66df8a08c5adf9288b808641,1508,0,79,left-5,right,left-dark,light-up,fewer-up,dual,2026-03-02 22:25:36.8320000
