Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Gender,Ethnicity,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
69b58eef033cc493df9e37b9,67aa52dcb66d138fca70a211,RETURNED,Not Applicable,2026-03-14T16:41:07.928000Z,,,,,,2485,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69b59f489b9edaed735ff0df,66293af123d55f1dadad5ceb,RETURNED,Not Applicable,2026-03-14T17:47:57.099000Z,,,,,,7352,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69b5a18126192d118da4118c,5a0efb83ab721b0001ef8509,RETURNED,Not Applicable,2026-03-14T17:57:57.747000Z,,,,,,9672,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69b5a31723c83aae382ee2ac,56ad40ce5ea7aa000cbe1947,RETURNED,Not Applicable,2026-03-14T18:04:17.993000Z,,,,,,3687,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69b5a6746c23decd1d91010f,67e6bc676fb4db70edc23b5b,RETURNED,Not Applicable,2026-03-14T18:18:34.997000Z,,,,,,2754,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69b5a8027db207b03e224952,62897d2024f826ea90b7efa1,TIMED-OUT,Not Applicable,2026-03-14T18:25:10.062000Z,,,,271974.0,,13320,Woman (including Trans Female/Trans Woman),White,72,Female,White,United States,United States,United States,English,No,Part-Time
69b5a8adfb4ec60ce2b45d3e,662687fc152ffe3df23453e4,RETURNED,Not Applicable,2026-03-14T18:28:01.525000Z,,,,,,3789,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69b5c7b8f4404c1a7579900e,5c6ae4c31b9d0e000190bacc,RETURNED,Not Applicable,2026-03-14T20:40:28.430000Z,,,,,,9884,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69b5c7babee8dad79083a0c3,69b264cfdba6411a9e84a104,RETURNED,Not Applicable,2026-03-14T20:40:32.711000Z,,,,,,54,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69b5c7c3780ade8ae0ac4e4c,63ed0065eb23ac3ee1726453,RETURNED,Not Applicable,2026-03-14T20:40:45.343000Z,,,,,,6284,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
