Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Gender,Ethnicity,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
69b585fce4039bb8ca53c2e2,69863754c11c997c89afedf7,APPROVED,Not Applicable,2026-03-14T16:00:00.096000Z,2026-03-14T16:06:53.489000Z,2026-03-17T18:50:35.500000Z,2026-03-14T16:06:53.893083Z,414.0,COP6XTA3,578,Man (including Trans Male/Trans Man),White,40,Male,White,United States,United States,United States,English,No,Full-Time
69b58608b3bc1bba269177fa,5b9efb73d1ff7a00013bfe84,APPROVED,Not Applicable,2026-03-14T16:00:12.492000Z,2026-03-14T16:05:35.823000Z,2026-03-17T18:50:35.817000Z,2026-03-14T16:05:36.216187Z,324.0,COP6XTA3,14511,Woman (including Trans Female/Trans Woman),Mixed,58,Female,Mixed,United States,United States,United States,English,No,Full-Time
69b5868636bc6f6c08453afb,573b8bc2f3580b0006ce0986,APPROVED,Not Applicable,2026-03-14T16:02:20.011000Z,2026-03-14T16:11:19.816000Z,2026-03-17T18:50:36.126000Z,2026-03-14T16:11:20.260334Z,540.0,COP6XTA3,2972,Man (including Trans Male/Trans Man),White,55,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
69b586e9fbaa31416aa886d5,6165ab1d62dc48b90438ea1d,APPROVED,Not Applicable,2026-03-14T16:05:39.479000Z,2026-03-14T16:12:08.201000Z,2026-03-17T18:50:36.468000Z,2026-03-14T16:12:08.603794Z,389.0,6165ab1d62dc48b90438ea1d,2370,Man (including Trans Male/Trans Man),Mixed,35,Male,Mixed,United States,United States,United States,English,Yes,Full-Time
69b586ea7de8244f44ee851b,69abace8fe8e1c23cb4aae7f,APPROVED,Not Applicable,2026-03-14T16:04:02.990000Z,2026-03-14T16:11:28.059000Z,2026-03-17T18:50:36.864000Z,2026-03-14T16:11:28.415704Z,446.0,COP6XTA3,51,Woman (including Trans Female/Trans Woman),White,39,Female,White,United States,United States,United States,English,Yes,Full-Time
69b5875fbbb905c1bf32bac9,698caa3dd8c53ba869e20089,APPROVED,Not Applicable,2026-03-14T16:05:54.503000Z,2026-03-14T16:11:00.070000Z,2026-03-17T18:50:37.228000Z,2026-03-14T16:11:00.477256Z,306.0,COP6XTA3,211,Man (including Trans Male/Trans Man),White,19,Male,Mixed,United States,United States,United States,English,Yes,Unemployed (and job seeking)
69b587d28deab0c1e63b0992,66e8661e0c5e57cda7bf2d39,APPROVED,Not Applicable,2026-03-14T16:13:11.531000Z,2026-03-14T16:19:54.844000Z,2026-03-17T18:50:37.649000Z,2026-03-14T16:19:55.262938Z,404.0,COP6XTA3,5551,Man (including Trans Male/Trans Man),White,28,Male,White,United States,United States,United States,English,No,Full-Time
69b588673f9c47289a13c96d,5ee2e7bf21501a83d55642cd,APPROVED,Not Applicable,2026-03-14T16:10:22.908000Z,2026-03-14T16:18:26.830000Z,2026-03-17T18:50:37.961000Z,2026-03-14T16:18:27.275466Z,484.0,COP6XTA3,7880,Woman (including Trans Female/Trans Woman),White,59,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
69b58975181ea28ed67b8e76,63fa47854a6eae0d497059e5,APPROVED,Not Applicable,2026-03-14T16:14:48.611000Z,2026-03-14T16:21:12.614000Z,2026-03-17T18:50:38.257000Z,2026-03-14T16:21:12.981675Z,385.0,COP6XTA3,2213,Woman (including Trans Female/Trans Woman),White,37,Female,White,United States,United States,United States,English,Yes,Full-Time
69b589bf41a24eac23070907,5d9ea13f25b04c0016961421,APPROVED,Not Applicable,2026-03-14T16:16:03.531000Z,2026-03-14T16:21:48.114000Z,2026-03-17T18:50:38.529000Z,2026-03-14T16:21:48.623132Z,345.0,COP6XTA3,1654,Man (including Trans Male/Trans Man),White,32,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
69b58be5df48278e2a1df74e,6780099a3882d9a086755003,APPROVED,Not Applicable,2026-03-14T16:25:25.784000Z,2026-03-14T16:34:21.020000Z,2026-03-17T18:50:38.871000Z,2026-03-14T16:34:21.381090Z,536.0,COP6XTA3,1651,Woman (including Trans Female/Trans Woman),White,58,Female,White,United Kingdom,United States,United Kingdom,English,No,Other
69b58eef57303f3b7c41a575,5fab3afc780978629141d35f,APPROVED,Not Applicable,2026-03-14T16:38:11.659000Z,2026-03-14T16:44:09.264000Z,2026-03-17T18:50:39.189000Z,2026-03-14T16:44:09.643410Z,358.0,COP6XTA3,1348,Woman (including Trans Female/Trans Woman),White,28,Female,White,United States,United States,United States,English,No,Full-Time
69b5936941c5f3363e853fa4,695fce61010f0b6fd2766b0b,APPROVED,Not Applicable,2026-03-14T16:57:24.174000Z,2026-03-14T17:03:44.893000Z,2026-03-17T18:50:39.480000Z,2026-03-14T17:03:45.309818Z,381.0,COP6XTA3,202,Woman (including Trans Female/Trans Woman),White,50,Female,White,United States,United States,United States,English,No,Full-Time
69b595b1a2a0fa19bc96c5bb,5c01dc58067bbf00019bb318,APPROVED,Not Applicable,2026-03-14T17:07:01.253000Z,2026-03-14T17:15:22.294000Z,2026-03-17T18:50:39.796000Z,2026-03-14T17:15:22.677267Z,502.0,COP6XTA3,9792,Man (including Trans Male/Trans Man),White,69,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
69b5968df3a412777474b3b4,5d329756062745001921494a,APPROVED,Not Applicable,2026-03-14T17:10:42.774000Z,2026-03-14T17:16:31.472000Z,2026-03-17T18:50:40.118000Z,2026-03-14T17:16:31.861933Z,349.0,COP6XTA3,2705,Woman (including Trans Female/Trans Woman),Latino/Hispanic,32,Female,Other,United States,United States,United States,English,No,Full-Time
69b59bfa388f25e2a5ee9e3a,67a8180879799b283e4ae296,APPROVED,Not Applicable,2026-03-14T17:33:50.440000Z,2026-03-14T17:44:31.860000Z,2026-03-17T18:50:40.386000Z,2026-03-14T17:44:32.352626Z,642.0,COP6XTA3,2306,Woman (including Trans Female/Trans Woman),Black/African American,57,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
69b5db06cde025b08915255d,6717f0ac88d9f27d9b79af31,APPROVED,Not Applicable,2026-03-14T22:02:49.841000Z,2026-03-14T22:07:59.211000Z,2026-03-17T18:50:40.729000Z,2026-03-14T22:07:59.593577Z,310.0,COP6XTA3,2702,Woman (including Trans Female/Trans Woman),White,50,Female,White,United States,United States,United States,English,No,Full-Time
69b5e0024f234cedbec0f11a,60b7a77ccd6f5c19f13e83e6,APPROVED,Not Applicable,2026-03-14T22:24:07.415000Z,2026-03-14T22:29:15.692000Z,2026-03-17T18:50:41.042000Z,2026-03-14T22:29:16.028053Z,309.0,COP6XTA3,1780,Woman (including Trans Female/Trans Woman),South East Asian,31,Female,Asian,United States,United States,United States,English,No,Part-Time
69b5e395e9c5f09d0d83a0e3,614becce61f2753af92727bb,APPROVED,Not Applicable,2026-03-14T22:39:24.418000Z,2026-03-14T22:44:48.295000Z,2026-03-17T18:50:41.346000Z,2026-03-14T22:44:48.737591Z,324.0,COP6XTA3,6987,Man (including Trans Male/Trans Man),Latino/Hispanic,43,Male,Other,United States,United States,United States,English,No,Full-Time
69b5e497fcf068fabc7587ad,6932f8200cc88ea0570aabba,APPROVED,Not Applicable,2026-03-14T22:50:59.749000Z,2026-03-14T22:57:50.472000Z,2026-03-17T18:50:41.653000Z,2026-03-14T22:57:50.840052Z,411.0,COP6XTA3,899,Man (including Trans Male/Trans Man),South East Asian,33,Male,Asian,Philippines,United States,Philippines,English,No,Full-Time
69b5ebbcbd4e1f18195124c6,671bfaa7d312fef1ab1d7fa0,APPROVED,Not Applicable,2026-03-14T23:14:10.355000Z,2026-03-14T23:23:10.990000Z,2026-03-17T18:50:41.996000Z,2026-03-14T23:23:11.522631Z,541.0,COP6XTA3,2374,Woman (including Trans Female/Trans Woman),Black/African American,50,Female,Black,United States,United States,United States,English,No,Full-Time
69b57ce52d4a28d7b7616471,6266a849331cc893a5b22cf6,RETURNED,Not Applicable,2026-03-14T15:21:15.462000Z,,,,,,11819,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69b580caf21ae9475f939ee8,6400df45e639d203b8518cad,RETURNED,Not Applicable,2026-03-14T15:37:56.613000Z,,,,,,4992,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69b581307e769c8d6922d7ce,6998abd731d2ec50d067d5bd,RETURNED,Not Applicable,2026-03-14T15:39:31.440000Z,,,,,,364,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69b58132605b5d7d74be8932,698373d773f229800dad9356,RETURNED,Not Applicable,2026-03-14T15:39:36.870000Z,,,,,,377,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69b5814a2983d861f2c6e6ff,62e02660c3ef175825ab7655,RETURNED,Not Applicable,2026-03-14T15:41:22.385000Z,,,,,,11750,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69b58150c819fd5e9669cb6d,63f265ed3f8f2a159b5c793b,RETURNED,Not Applicable,2026-03-14T15:40:03.637000Z,,,,,,5045,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69b581df414ad917a41cf630,66f05e51545ecf68df96f480,RETURNED,Not Applicable,2026-03-14T15:42:43.126000Z,,,,,,2352,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69b582cfb81ec904efc7ab1c,6332517a492e9ac48804f991,RETURNED,Not Applicable,2026-03-14T15:46:34.624000Z,,,,,,8933,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69b5832c357cd41952f97abd,656ea0d1171b158205065fbb,RETURNED,Not Applicable,2026-03-14T15:48:01.525000Z,,,,,,6019,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69b584a5ca7be3429516272f,5ac5260dfa3b4e0001736dd3,RETURNED,Not Applicable,2026-03-14T15:54:17.018000Z,,,,,,5270,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69b584e4404f2cf05143f311,66a83f244414aaec48b22552,RETURNED,Not Applicable,2026-03-14T15:56:33.959000Z,,,,,,957,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69b5884ec5c1e6f31bd9b68d,56a68b2d9ce1c0000cf89299,RETURNED,Not Applicable,2026-03-14T16:10:04.379000Z,,,,,,1903,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69b5885e0a86e61076e8c84c,5f03b9bb0207bf5ee50faf41,RETURNED,Not Applicable,2026-03-14T16:10:06.923000Z,,,,,,9296,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
