id,participant_id,duration,response_time,correct,trial_number,stimuli_number,response,heatmap_condition,legend_condition,label_condition,attention,time_when
724,6610490691f72e42aa124c90,1544.5,1544.5,1,0,left-1,left,left-dark,light-up,fewer-up,single,2026-02-13 18:43:02.2320000
725,6610490691f72e42aa124c90,3174.900000002235,3174.900000002235,1,1,left-1,right,left-dark,dark-up,fewer-up,single,2026-02-13 18:43:05.9090000
726,6610490691f72e42aa124c90,1608.7000000029802,1608.7000000029802,1,2,left-5,right,left-dark,light-up,greater-up,single,2026-02-13 18:43:08.0190000
727,6610490691f72e42aa124c90,1486.7000000029802,1486.7000000029802,1,3,right-2,right,right-dark,light-up,fewer-up,single,2026-02-13 18:43:10.0080000
728,6610490691f72e42aa124c90,1406.4000000022352,1406.4000000022352,1,4,right-4,right,right-dark,dark-up,greater-up,single,2026-02-13 18:43:11.9160000
729,6610490691f72e42aa124c90,1022.8999999985099,1022.8999999985099,1,5,right-5,left,right-dark,light-up,greater-up,single,2026-02-13 18:43:13.4400000
730,6610490691f72e42aa124c90,1326.6000000014901,1326.6000000014901,1,6,right-5,right,right-dark,dark-up,greater-up,single,2026-02-13 18:43:15.2700000
731,6610490691f72e42aa124c90,1773.2999999970198,1773.2999999970198,1,7,left-3,right,left-dark,dark-up,fewer-up,single,2026-02-13 18:43:17.5440000
732,6610490691f72e42aa124c90,1490.5999999977648,1490.5999999977648,1,8,right-9,right,right-dark,dark-up,greater-up,single,2026-02-13 18:43:19.5360000
733,6610490691f72e42aa124c90,1212.300000000745,1212.300000000745,1,9,right-3,left,right-dark,light-up,greater-up,single,2026-02-13 18:43:21.2500000
734,6610490691f72e42aa124c90,1887.9000000022352,1887.9000000022352,1,10,right-1,left,right-dark,light-up,greater-up,single,2026-02-13 18:43:23.6400000
735,6610490691f72e42aa124c90,1629.9000000022352,1629.9000000022352,0,11,left-5,right,left-dark,light-up,fewer-up,single,2026-02-13 18:43:25.7720000
736,6610490691f72e42aa124c90,1632.199999999255,1632.199999999255,1,12,left-6,left,left-dark,dark-up,greater-up,single,2026-02-13 18:43:28.9090000
737,6610490691f72e42aa124c90,1262,1262,1,13,left-8,left,left-dark,dark-up,greater-up,single,2026-02-13 18:43:30.6720000
738,6610490691f72e42aa124c90,1540,1540,1,14,left-4,left,left-dark,light-up,fewer-up,single,2026-02-13 18:43:32.7140000
739,6610490691f72e42aa124c90,1301,1301,1,15,right-2,right,right-dark,dark-up,greater-up,single,2026-02-13 18:43:34.5170000
740,6610490691f72e42aa124c90,1471.6000000014901,1471.6000000014901,1,16,left-7,left,left-dark,light-up,fewer-up,single,2026-02-13 18:43:36.4900000
741,6610490691f72e42aa124c90,1643.2999999970198,1643.2999999970198,1,17,left-5,left,left-dark,dark-up,greater-up,single,2026-02-13 18:43:38.6350000
742,6610490691f72e42aa124c90,2724.60000000149,2724.60000000149,1,18,right-0,left,right-dark,dark-up,fewer-up,single,2026-02-13 18:43:41.8610000
743,6610490691f72e42aa124c90,1283.199999999255,1283.199999999255,1,19,right-6,left,right-dark,dark-up,fewer-up,single,2026-02-13 18:43:43.6450000
744,6610490691f72e42aa124c90,2215.900000002235,2215.900000002235,1,20,left-3,right,left-dark,light-up,greater-up,single,2026-02-13 18:43:49.4530000
745,6610490691f72e42aa124c90,1126.7000000029802,1126.7000000029802,1,21,left-2,right,left-dark,light-up,greater-up,single,2026-02-13 18:43:51.0820000
746,6610490691f72e42aa124c90,1358.300000000745,1358.300000000745,1,22,left-2,left,left-dark,light-up,fewer-up,single,2026-02-13 18:43:52.9410000
747,6610490691f72e42aa124c90,1386.699999999255,1386.699999999255,1,23,right-4,right,right-dark,light-up,fewer-up,single,2026-02-13 18:43:54.8300000
748,6610490691f72e42aa124c90,1934.8999999985099,1934.8999999985099,1,24,left-9,right,left-dark,dark-up,fewer-up,single,2026-02-13 18:43:57.2670000
749,6610490691f72e42aa124c90,1559.800000000745,1559.800000000745,1,25,left-4,right,left-dark,light-up,greater-up,single,2026-02-13 18:43:59.3290000
750,6610490691f72e42aa124c90,1757.300000000745,1757.300000000745,1,26,right-3,left,right-dark,dark-up,fewer-up,single,2026-02-13 18:44:01.5880000
751,6610490691f72e42aa124c90,1576.6000000014901,1576.6000000014901,1,27,right-3,right,right-dark,dark-up,greater-up,single,2026-02-13 18:44:03.6660000
752,6610490691f72e42aa124c90,1904.9000000022352,1904.9000000022352,1,28,right-7,left,right-dark,dark-up,fewer-up,single,2026-02-13 18:44:06.0730000
753,6610490691f72e42aa124c90,1718.699999999255,1718.699999999255,1,29,right-4,left,right-dark,dark-up,fewer-up,single,2026-02-13 18:44:08.2940000
754,6610490691f72e42aa124c90,1662.8999999985099,1662.8999999985099,1,30,left-8,right,left-dark,light-up,greater-up,single,2026-02-13 18:44:10.4580000
755,6610490691f72e42aa124c90,1483.199999999255,1483.199999999255,1,31,right-1,right,right-dark,dark-up,greater-up,single,2026-02-13 18:44:12.4430000
756,6610490691f72e42aa124c90,1301.4000000022352,1301.4000000022352,1,32,right-7,right,right-dark,dark-up,greater-up,single,2026-02-13 18:44:14.2460000
757,6610490691f72e42aa124c90,1810,1810,1,33,right-4,left,right-dark,light-up,greater-up,single,2026-02-13 18:44:16.5580000
758,6610490691f72e42aa124c90,1363.9000000022352,1363.9000000022352,1,34,right-3,right,right-dark,light-up,fewer-up,single,2026-02-13 18:44:18.4240000
759,6610490691f72e42aa124c90,1111.6000000014901,1111.6000000014901,1,35,right-9,right,right-dark,light-up,fewer-up,single,2026-02-13 18:44:20.0380000
760,6610490691f72e42aa124c90,1594.199999999255,1594.199999999255,1,36,right-7,left,right-dark,light-up,greater-up,single,2026-02-13 18:44:22.1340000
761,6610490691f72e42aa124c90,1406.5999999977648,1406.5999999977648,1,37,right-9,left,right-dark,dark-up,fewer-up,single,2026-02-13 18:44:24.0430000
762,6610490691f72e42aa124c90,1828.2999999970198,1828.2999999970198,1,38,left-0,right,left-dark,dark-up,fewer-up,single,2026-02-13 18:44:26.3730000
763,6610490691f72e42aa124c90,1469.4000000022352,1469.4000000022352,1,39,left-0,left,left-dark,dark-up,greater-up,single,2026-02-13 18:44:28.3440000
764,6610490691f72e42aa124c90,1365.699999999255,1365.699999999255,1,40,left-4,left,left-dark,dark-up,greater-up,single,2026-02-13 18:44:33.5620000
765,6610490691f72e42aa124c90,1446.6000000014901,1446.6000000014901,1,41,left-3,left,left-dark,light-up,fewer-up,single,2026-02-13 18:44:35.5110000
766,6610490691f72e42aa124c90,2048.199999999255,2048.199999999255,1,42,right-8,left,right-dark,dark-up,fewer-up,single,2026-02-13 18:44:38.0610000
767,6610490691f72e42aa124c90,1535.5,1535.5,1,43,left-5,right,left-dark,dark-up,fewer-up,single,2026-02-13 18:44:40.0990000
768,6610490691f72e42aa124c90,1460.5,1460.5,1,44,left-7,right,left-dark,light-up,greater-up,single,2026-02-13 18:44:42.0610000
769,6610490691f72e42aa124c90,1089.699999999255,1089.699999999255,1,45,left-1,left,left-dark,dark-up,greater-up,single,2026-02-13 18:44:43.6510000
770,6610490691f72e42aa124c90,1370.5999999977648,1370.5999999977648,1,46,left-2,right,left-dark,dark-up,fewer-up,single,2026-02-13 18:44:45.5240000
771,6610490691f72e42aa124c90,1554.5,1554.5,1,47,right-2,left,right-dark,dark-up,fewer-up,single,2026-02-13 18:44:47.5800000
772,6610490691f72e42aa124c90,1614.2000000029802,1614.2000000029802,1,48,right-2,left,right-dark,light-up,greater-up,single,2026-02-13 18:44:49.6960000
773,6610490691f72e42aa124c90,1882.699999999255,1882.699999999255,1,49,left-7,right,left-dark,dark-up,fewer-up,single,2026-02-13 18:44:52.0810000
774,6610490691f72e42aa124c90,1712.199999999255,1712.199999999255,1,50,right-6,left,right-dark,light-up,greater-up,single,2026-02-13 18:44:54.2960000
775,6610490691f72e42aa124c90,1426.300000000745,1426.300000000745,1,51,left-9,right,left-dark,light-up,greater-up,single,2026-02-13 18:44:56.2230000
776,6610490691f72e42aa124c90,1347.5,1347.5,1,52,right-0,right,right-dark,dark-up,greater-up,single,2026-02-13 18:44:58.0720000
777,6610490691f72e42aa124c90,1389.1000000014901,1389.1000000014901,1,53,left-2,left,left-dark,dark-up,greater-up,single,2026-02-13 18:44:59.9630000
778,6610490691f72e42aa124c90,1465.9000000022352,1465.9000000022352,1,54,left-6,right,left-dark,dark-up,fewer-up,single,2026-02-13 18:45:01.9310000
779,6610490691f72e42aa124c90,1262.199999999255,1262.199999999255,1,55,left-6,left,left-dark,light-up,fewer-up,single,2026-02-13 18:45:03.6950000
780,6610490691f72e42aa124c90,1065.2999999970198,1065.2999999970198,1,56,right-8,right,right-dark,dark-up,greater-up,single,2026-02-13 18:45:05.2620000
781,6610490691f72e42aa124c90,1126.6000000014901,1126.6000000014901,1,57,left-0,left,left-dark,light-up,fewer-up,single,2026-02-13 18:45:06.8910000
782,6610490691f72e42aa124c90,1397.300000000745,1397.300000000745,1,58,left-1,right,left-dark,light-up,greater-up,single,2026-02-13 18:45:08.7900000
783,6610490691f72e42aa124c90,1498.1000000014901,1498.1000000014901,1,59,left-9,left,left-dark,light-up,fewer-up,single,2026-02-13 18:45:10.7900000
784,6610490691f72e42aa124c90,2070.400000002235,2070.400000002235,1,60,left-3,left,left-dark,dark-up,greater-up,single,2026-02-13 18:45:16.8550000
785,6610490691f72e42aa124c90,2118.800000000745,2118.800000000745,1,61,right-0,left,right-dark,light-up,greater-up,single,2026-02-13 18:45:19.4750000
786,6610490691f72e42aa124c90,1218.3999999985099,1218.3999999985099,1,62,right-8,right,right-dark,light-up,fewer-up,single,2026-02-13 18:45:21.1950000
787,6610490691f72e42aa124c90,1307.7999999970198,1307.7999999970198,1,63,left-0,right,left-dark,light-up,greater-up,single,2026-02-13 18:45:23.0050000
788,6610490691f72e42aa124c90,1693.300000000745,1693.300000000745,1,64,left-7,left,left-dark,dark-up,greater-up,single,2026-02-13 18:45:25.2000000
789,6610490691f72e42aa124c90,1663.199999999255,1663.199999999255,1,65,right-5,left,right-dark,dark-up,fewer-up,single,2026-02-13 18:45:27.3650000
790,6610490691f72e42aa124c90,1346.6000000014901,1346.6000000014901,1,66,right-8,left,right-dark,light-up,greater-up,single,2026-02-13 18:45:29.2140000
791,6610490691f72e42aa124c90,1842.300000000745,1842.300000000745,1,67,right-0,right,right-dark,light-up,fewer-up,single,2026-02-13 18:45:31.5580000
792,6610490691f72e42aa124c90,1218,1218,1,68,right-5,right,right-dark,light-up,fewer-up,single,2026-02-13 18:45:33.2780000
793,6610490691f72e42aa124c90,1581.300000000745,1581.300000000745,1,69,right-6,right,right-dark,dark-up,greater-up,single,2026-02-13 18:45:35.3600000
794,6610490691f72e42aa124c90,1144.800000000745,1144.800000000745,1,70,right-6,right,right-dark,light-up,fewer-up,single,2026-02-13 18:45:37.0070000
795,6610490691f72e42aa124c90,1501.699999999255,1501.699999999255,1,71,left-6,right,left-dark,light-up,greater-up,single,2026-02-13 18:45:39.0100000
796,6610490691f72e42aa124c90,1056,1056,1,72,right-9,left,right-dark,light-up,greater-up,single,2026-02-13 18:45:40.5680000
797,6610490691f72e42aa124c90,1472,1472,1,73,left-9,left,left-dark,dark-up,greater-up,single,2026-02-13 18:45:42.5410000
798,6610490691f72e42aa124c90,1315,1315,1,74,left-8,left,left-dark,light-up,fewer-up,single,2026-02-13 18:45:44.3570000
799,6610490691f72e42aa124c90,1688.800000000745,1688.800000000745,1,75,left-8,right,left-dark,dark-up,fewer-up,single,2026-02-13 18:45:46.5480000
800,6610490691f72e42aa124c90,1794.199999999255,1794.199999999255,1,76,right-1,right,right-dark,light-up,fewer-up,single,2026-02-13 18:45:48.8440000
801,6610490691f72e42aa124c90,1475.1000000014901,1475.1000000014901,1,77,left-4,right,left-dark,dark-up,fewer-up,single,2026-02-13 18:45:50.8210000
802,6610490691f72e42aa124c90,1663.800000000745,1663.800000000745,1,78,right-7,right,right-dark,light-up,fewer-up,single,2026-02-13 18:45:52.9870000
803,6610490691f72e42aa124c90,1807.699999999255,1807.699999999255,1,79,right-1,left,right-dark,dark-up,fewer-up,single,2026-02-13 18:45:55.2960000
804,5f285dc5b09b3715fa20a14c,4533,4533,1,0,right-2,right,right-dark,dark-up,greater-up,single,2026-02-13 19:38:29.6490000
805,5f285dc5b09b3715fa20a14c,3507.4000000003725,3507.4000000003725,1,1,right-1,left,right-dark,light-up,greater-up,single,2026-02-13 19:38:33.6610000
806,5f285dc5b09b3715fa20a14c,2002.9000000003725,2002.9000000003725,1,2,right-5,left,right-dark,dark-up,fewer-up,single,2026-02-13 19:38:36.1660000
807,5f285dc5b09b3715fa20a14c,1716,1716,1,3,left-3,left,left-dark,dark-up,greater-up,single,2026-02-13 19:38:38.3850000
808,5f285dc5b09b3715fa20a14c,1155.6000000014901,1155.6000000014901,1,4,left-4,left,left-dark,dark-up,greater-up,single,2026-02-13 19:38:40.0430000
809,5f285dc5b09b3715fa20a14c,4138.5999999996275,4138.5999999996275,1,5,right-2,left,right-dark,dark-up,fewer-up,single,2026-02-13 19:38:44.6840000
810,5f285dc5b09b3715fa20a14c,2729.7999999988824,2729.7999999988824,1,6,right-1,right,right-dark,light-up,fewer-up,single,2026-02-13 19:38:47.9170000
811,5f285dc5b09b3715fa20a14c,2532,2532,1,7,right-0,right,right-dark,light-up,fewer-up,single,2026-02-13 19:38:50.9520000
812,5f285dc5b09b3715fa20a14c,2656.0999999996275,2656.0999999996275,1,8,right-4,left,right-dark,light-up,greater-up,single,2026-02-13 19:38:54.1110000
813,5f285dc5b09b3715fa20a14c,1806.300000000745,1806.300000000745,1,9,right-6,right,right-dark,light-up,fewer-up,single,2026-02-13 19:38:56.4200000
814,5f285dc5b09b3715fa20a14c,1169.4000000003725,1169.4000000003725,1,10,right-5,left,right-dark,light-up,greater-up,single,2026-02-13 19:38:58.0930000
815,5f285dc5b09b3715fa20a14c,1947.699999999255,1947.699999999255,1,11,left-1,left,left-dark,light-up,fewer-up,single,2026-02-13 19:39:00.5430000
816,5f285dc5b09b3715fa20a14c,1355.7999999988824,1355.7999999988824,1,12,right-9,right,right-dark,dark-up,greater-up,single,2026-02-13 19:39:02.4020000
817,5f285dc5b09b3715fa20a14c,1271.2000000011176,1271.2000000011176,1,13,left-6,left,left-dark,dark-up,greater-up,single,2026-02-13 19:39:04.1760000
818,5f285dc5b09b3715fa20a14c,2403,2403,1,14,left-7,right,left-dark,light-up,greater-up,single,2026-02-13 19:39:07.0820000
819,5f285dc5b09b3715fa20a14c,1715,1715,1,15,right-1,left,right-dark,dark-up,fewer-up,single,2026-02-13 19:39:09.2990000
820,5f285dc5b09b3715fa20a14c,1552,1552,1,16,right-8,left,right-dark,light-up,greater-up,single,2026-02-13 19:39:11.3530000
821,5f285dc5b09b3715fa20a14c,1592.800000000745,1592.800000000745,1,17,right-5,right,right-dark,light-up,fewer-up,single,2026-02-13 19:39:13.4480000
822,5f285dc5b09b3715fa20a14c,1546.7000000011176,1546.7000000011176,1,18,left-3,right,left-dark,light-up,greater-up,single,2026-02-13 19:39:15.4970000
823,5f285dc5b09b3715fa20a14c,2281.4000000003725,2281.4000000003725,1,19,left-9,right,left-dark,dark-up,fewer-up,single,2026-02-13 19:39:18.2810000
824,5f285dc5b09b3715fa20a14c,3680.4000000003725,3680.4000000003725,1,20,right-4,right,right-dark,dark-up,greater-up,single,2026-02-13 19:39:25.2700000
825,5f285dc5b09b3715fa20a14c,2532.4000000003725,2532.4000000003725,1,21,left-8,right,left-dark,dark-up,fewer-up,single,2026-02-13 19:39:28.3040000
826,5f285dc5b09b3715fa20a14c,2165.800000000745,2165.800000000745,1,22,left-9,left,left-dark,light-up,fewer-up,single,2026-02-13 19:39:30.9730000
827,5f285dc5b09b3715fa20a14c,1770.5999999996275,1770.5999999996275,1,23,right-9,left,right-dark,light-up,greater-up,single,2026-02-13 19:39:33.2460000
828,5f285dc5b09b3715fa20a14c,1795.4000000003725,1795.4000000003725,1,24,left-5,right,left-dark,dark-up,fewer-up,single,2026-02-13 19:39:35.5430000
829,5f285dc5b09b3715fa20a14c,1170,1170,1,25,right-6,left,right-dark,light-up,greater-up,single,2026-02-13 19:39:37.2170000
830,5f285dc5b09b3715fa20a14c,1561.9000000003725,1561.9000000003725,1,26,left-2,right,left-dark,dark-up,fewer-up,single,2026-02-13 19:39:39.2820000
831,5f285dc5b09b3715fa20a14c,1451.0999999996275,1451.0999999996275,1,27,right-0,left,right-dark,light-up,greater-up,single,2026-02-13 19:39:41.2350000
832,5f285dc5b09b3715fa20a14c,2210.2999999988824,2210.2999999988824,1,28,right-4,right,right-dark,light-up,fewer-up,single,2026-02-13 19:39:43.9480000
833,5f285dc5b09b3715fa20a14c,1532.9000000003725,1532.9000000003725,1,29,left-0,right,left-dark,dark-up,fewer-up,single,2026-02-13 19:39:45.9840000
834,5f285dc5b09b3715fa20a14c,2094.199999999255,2094.199999999255,1,30,left-7,left,left-dark,light-up,fewer-up,single,2026-02-13 19:39:48.5810000
835,5f285dc5b09b3715fa20a14c,1774.5,1774.5,1,31,left-5,left,left-dark,light-up,fewer-up,single,2026-02-13 19:39:50.8580000
836,5f285dc5b09b3715fa20a14c,1141,1141,0,32,right-7,right,right-dark,light-up,greater-up,single,2026-02-13 19:39:52.5020000
837,5f285dc5b09b3715fa20a14c,2042.199999999255,2042.199999999255,1,33,left-9,left,left-dark,dark-up,greater-up,single,2026-02-13 19:39:56.0480000
838,5f285dc5b09b3715fa20a14c,2433.2999999988824,2433.2999999988824,1,34,left-2,left,left-dark,light-up,fewer-up,single,2026-02-13 19:39:58.9840000
839,5f285dc5b09b3715fa20a14c,1435.300000000745,1435.300000000745,1,35,left-4,right,left-dark,dark-up,fewer-up,single,2026-02-13 19:40:00.9220000
840,5f285dc5b09b3715fa20a14c,1609.5,1609.5,1,36,right-3,left,right-dark,light-up,greater-up,single,2026-02-13 19:40:03.0340000
841,5f285dc5b09b3715fa20a14c,2136.0999999996275,2136.0999999996275,1,37,left-3,left,left-dark,light-up,fewer-up,single,2026-02-13 19:40:05.6730000
842,5f285dc5b09b3715fa20a14c,2113.0999999996275,2113.0999999996275,1,38,right-3,left,right-dark,dark-up,fewer-up,single,2026-02-13 19:40:08.2890000
843,5f285dc5b09b3715fa20a14c,2847.9000000003725,2847.9000000003725,1,39,right-8,right,right-dark,light-up,fewer-up,single,2026-02-13 19:40:11.6390000
844,5f285dc5b09b3715fa20a14c,2272.5999999996275,2272.5999999996275,1,40,right-2,right,right-dark,light-up,fewer-up,single,2026-02-13 19:40:17.3500000
845,5f285dc5b09b3715fa20a14c,1631.5999999996275,1631.5999999996275,1,41,left-8,left,left-dark,dark-up,greater-up,single,2026-02-13 19:40:19.4850000
846,5f285dc5b09b3715fa20a14c,1045.0999999996275,1045.0999999996275,1,42,left-1,left,left-dark,dark-up,greater-up,single,2026-02-13 19:40:21.0320000
847,5f285dc5b09b3715fa20a14c,1178,1178,1,43,right-0,right,right-dark,dark-up,greater-up,single,2026-02-13 19:40:22.7130000
848,5f285dc5b09b3715fa20a14c,1592.6000000014901,1592.6000000014901,1,44,right-2,left,right-dark,light-up,greater-up,single,2026-02-13 19:40:24.8080000
849,5f285dc5b09b3715fa20a14c,1026.5999999996275,1026.5999999996275,1,45,left-4,right,left-dark,light-up,greater-up,single,2026-02-13 19:40:26.3370000
850,5f285dc5b09b3715fa20a14c,1554.2999999988824,1554.2999999988824,1,46,left-1,right,left-dark,dark-up,fewer-up,single,2026-02-13 19:40:28.3940000
851,5f285dc5b09b3715fa20a14c,1776.5999999996275,1776.5999999996275,1,47,right-8,right,right-dark,dark-up,greater-up,single,2026-02-13 19:40:30.6730000
852,5f285dc5b09b3715fa20a14c,1820.9000000003725,1820.9000000003725,1,48,right-4,left,right-dark,dark-up,fewer-up,single,2026-02-13 19:40:32.9960000
853,5f285dc5b09b3715fa20a14c,1528.5999999996275,1528.5999999996275,1,49,right-7,right,right-dark,dark-up,greater-up,single,2026-02-13 19:40:35.0270000
854,5f285dc5b09b3715fa20a14c,1364.300000000745,1364.300000000745,1,50,right-0,left,right-dark,dark-up,fewer-up,single,2026-02-13 19:40:36.8950000
855,5f285dc5b09b3715fa20a14c,2339.2999999988824,2339.2999999988824,1,51,left-8,right,left-dark,light-up,greater-up,single,2026-02-13 19:40:39.7370000
856,5f285dc5b09b3715fa20a14c,1562.199999999255,1562.199999999255,1,52,right-7,left,right-dark,dark-up,fewer-up,single,2026-02-13 19:40:41.8010000
857,5f285dc5b09b3715fa20a14c,1780.9000000003725,1780.9000000003725,1,53,right-9,left,right-dark,dark-up,fewer-up,single,2026-02-13 19:40:44.0840000
858,5f285dc5b09b3715fa20a14c,2527.2000000011176,2527.2000000011176,1,54,left-6,left,left-dark,light-up,fewer-up,single,2026-02-13 19:40:47.1150000
859,5f285dc5b09b3715fa20a14c,1735.9000000003725,1735.9000000003725,1,55,left-6,right,left-dark,dark-up,fewer-up,single,2026-02-13 19:40:49.3530000
860,5f285dc5b09b3715fa20a14c,2216.9000000003725,2216.9000000003725,1,56,right-5,right,right-dark,dark-up,greater-up,single,2026-02-13 19:40:52.0730000
861,5f285dc5b09b3715fa20a14c,1461.5,1461.5,1,57,left-7,right,left-dark,dark-up,fewer-up,single,2026-02-13 19:40:54.0370000
862,5f285dc5b09b3715fa20a14c,1396,1396,1,58,left-9,right,left-dark,light-up,greater-up,single,2026-02-13 19:40:55.9350000
863,5f285dc5b09b3715fa20a14c,3557.300000000745,3557.300000000745,1,59,right-1,right,right-dark,dark-up,greater-up,single,2026-02-13 19:40:59.9950000
864,5f285dc5b09b3715fa20a14c,3278.7999999988824,3278.7999999988824,1,60,left-0,right,left-dark,light-up,greater-up,single,2026-02-13 19:41:05.8050000
865,5f285dc5b09b3715fa20a14c,2222,2222,1,61,left-3,right,left-dark,dark-up,fewer-up,single,2026-02-13 19:41:08.5300000
866,5f285dc5b09b3715fa20a14c,1987.5999999996275,1987.5999999996275,1,62,left-1,right,left-dark,light-up,greater-up,single,2026-02-13 19:41:11.0210000
867,5f285dc5b09b3715fa20a14c,1320.3999999985099,1320.3999999985099,1,63,left-4,left,left-dark,light-up,fewer-up,single,2026-02-13 19:41:12.8440000
868,5f285dc5b09b3715fa20a14c,1388,1388,1,64,right-6,left,right-dark,dark-up,fewer-up,single,2026-02-13 19:41:14.7340000
869,5f285dc5b09b3715fa20a14c,1368.2999999988824,1368.2999999988824,1,65,left-0,left,left-dark,light-up,fewer-up,single,2026-02-13 19:41:16.6050000
870,5f285dc5b09b3715fa20a14c,3079.4000000003725,3079.4000000003725,1,66,left-5,left,left-dark,dark-up,greater-up,single,2026-02-13 19:41:20.1870000
871,5f285dc5b09b3715fa20a14c,1580.199999999255,1580.199999999255,1,67,left-2,left,left-dark,dark-up,greater-up,single,2026-02-13 19:41:22.2700000
872,5f285dc5b09b3715fa20a14c,1939.800000000745,1939.800000000745,1,68,right-9,right,right-dark,light-up,fewer-up,single,2026-02-13 19:41:24.7130000
873,5f285dc5b09b3715fa20a14c,1884.300000000745,1884.300000000745,1,69,left-6,right,left-dark,light-up,greater-up,single,2026-02-13 19:41:27.1000000
874,5f285dc5b09b3715fa20a14c,1549.2000000011176,1549.2000000011176,1,70,left-0,left,left-dark,dark-up,greater-up,single,2026-02-13 19:41:29.1520000
875,5f285dc5b09b3715fa20a14c,1474,1474,1,71,right-8,left,right-dark,dark-up,fewer-up,single,2026-02-13 19:41:31.1280000
876,5f285dc5b09b3715fa20a14c,1487.1000000014901,1487.1000000014901,1,72,left-2,right,left-dark,light-up,greater-up,single,2026-02-13 19:41:33.1180000
877,5f285dc5b09b3715fa20a14c,1129.300000000745,1129.300000000745,1,73,left-7,left,left-dark,dark-up,greater-up,single,2026-02-13 19:41:34.7490000
878,5f285dc5b09b3715fa20a14c,4387.0999999996275,4387.0999999996275,1,74,left-5,right,left-dark,light-up,greater-up,single,2026-02-13 19:41:39.6390000
879,5f285dc5b09b3715fa20a14c,1477.8999999985099,1477.8999999985099,1,75,left-8,left,left-dark,light-up,fewer-up,single,2026-02-13 19:41:41.6190000
880,5f285dc5b09b3715fa20a14c,2041.5999999996275,2041.5999999996275,1,76,right-7,right,right-dark,light-up,fewer-up,single,2026-02-13 19:41:44.1640000
881,5f285dc5b09b3715fa20a14c,1593.5,1593.5,1,77,right-3,right,right-dark,light-up,fewer-up,single,2026-02-13 19:41:46.2600000
882,5f285dc5b09b3715fa20a14c,1962.4000000003725,1962.4000000003725,1,78,right-3,right,right-dark,dark-up,greater-up,single,2026-02-13 19:41:48.7250000
883,5f285dc5b09b3715fa20a14c,1166.1000000014901,1166.1000000014901,1,79,right-6,right,right-dark,dark-up,greater-up,single,2026-02-13 19:41:50.3930000
884,5b0481d17ac6e4000107e12a,2148.7000000029802,2148.7000000029802,0,0,left-5,left,left-dark,light-up,greater-up,dual,2026-02-13 19:52:50.5440000
885,5b0481d17ac6e4000107e12a,508.5,508.5,0,1,right-7,right,right-dark,dark-up,fewer-up,dual,2026-02-13 19:52:52.5620000
886,5b0481d17ac6e4000107e12a,572.5,572.5,0,2,left-4,left,left-dark,dark-up,fewer-up,dual,2026-02-13 19:52:54.6560000
887,5b0481d17ac6e4000107e12a,667.8000000119209,667.8000000119209,1,3,left-8,left,left-dark,dark-up,greater-up,dual,2026-02-13 19:52:56.8450000
888,5b0481d17ac6e4000107e12a,945.5999999940395,945.5999999940395,0,4,right-4,right,right-dark,light-up,greater-up,dual,2026-02-13 19:52:58.2930000
889,5b0481d17ac6e4000107e12a,423.40000000596046,423.40000000596046,0,5,left-8,left,left-dark,light-up,greater-up,dual,2026-02-13 19:53:00.2270000
890,5b0481d17ac6e4000107e12a,395.40000000596046,395.40000000596046,1,6,left-8,left,left-dark,light-up,fewer-up,dual,2026-02-13 19:53:02.1500000
891,5b0481d17ac6e4000107e12a,551.1999999880791,551.1999999880791,0,7,left-6,left,left-dark,light-up,greater-up,dual,2026-02-13 19:53:03.2200000
892,5b0481d17ac6e4000107e12a,723.0999999940395,723.0999999940395,1,8,right-4,right,right-dark,light-up,fewer-up,dual,2026-02-13 19:53:05.4720000
893,5b0481d17ac6e4000107e12a,577.8999999910593,577.8999999910593,0,9,left-6,left,left-dark,dark-up,fewer-up,dual,2026-02-13 19:53:06.5510000
894,5b0481d17ac6e4000107e12a,467.6000000089407,467.6000000089407,1,10,right-8,right,right-dark,light-up,fewer-up,dual,2026-02-13 19:53:08.5460000
895,5b0481d17ac6e4000107e12a,1284.4000000059605,1284.4000000059605,0,11,left-0,left,left-dark,light-up,greater-up,dual,2026-02-13 19:53:10.3370000
896,5b0481d17ac6e4000107e12a,1046,1046,1,12,right-8,right,right-dark,dark-up,greater-up,dual,2026-02-13 19:53:12.9110000
897,5b0481d17ac6e4000107e12a,891.5999999940395,891.5999999940395,1,13,right-2,right,right-dark,light-up,fewer-up,dual,2026-02-13 19:53:14.3050000
898,5b0481d17ac6e4000107e12a,596.9000000059605,596.9000000059605,0,14,right-5,right,right-dark,light-up,greater-up,dual,2026-02-13 19:53:15.4170000
899,5b0481d17ac6e4000107e12a,740.0999999940395,740.0999999940395,1,15,right-1,right,right-dark,dark-up,greater-up,dual,2026-02-13 19:53:17.6690000
900,5b0481d17ac6e4000107e12a,669.2999999970198,669.2999999970198,1,16,right-6,right,right-dark,light-up,fewer-up,dual,2026-02-13 19:53:18.8450000
901,5b0481d17ac6e4000107e12a,1228.5,1228.5,1,17,left-2,left,left-dark,light-up,fewer-up,dual,2026-02-13 19:53:20.5750000
902,5b0481d17ac6e4000107e12a,430.70000000298023,430.70000000298023,0,18,left-5,left,left-dark,dark-up,fewer-up,dual,2026-02-13 19:53:21.5100000
903,5b0481d17ac6e4000107e12a,1284,1284,1,19,right-2,right,right-dark,dark-up,greater-up,dual,2026-02-13 19:53:24.3180000
